ticket_id,customer_id,date,category,severity,resolution_time_hours,satisfaction_score,related_order_id,escalated
TKT-01473,C-0477,2026-08-14,delivery,critical,67,1,ORD-3150,True
TKT-00780,C-2136,2026-08-14,quality,medium,21,5,ORD-6808,False
TKT-00516,C-1707,2026-08-14,delivery,low,4,4,ORD-1790,False
TKT-00061,C-2792,2026-08-14,billing,medium,44,5,ORD-4799,False
TKT-01256,C-2818,2026-08-14,service,critical,94,1,ORD-9483,True
TKT-01806,C-4029,2026-08-14,technical,high,96,1,ORD-3073,True
TKT-01818,C-4807,2026-08-14,billing,critical,111,1,ORD-2486,True
TKT-01601,C-0804,2026-08-14,technical,high,52,2,ORD-4214,True
TKT-01007,C-4752,2026-08-14,billing,high,85,2,ORD-9544,True
TKT-00255,C-4369,2026-08-15,technical,low,44,3,ORD-6727,False
TKT-01832,C-1178,2026-08-15,quality,medium,51,3,ORD-7029,False
TKT-00511,C-3844,2026-08-15,delivery,critical,66,1,ORD-2826,True
TKT-00702,C-4329,2026-08-15,delivery,low,7,3,ORD-2286,False
TKT-01186,C-2761,2026-08-15,quality,medium,20,4,ORD-6095,False
TKT-00470,C-0131,2026-08-15,delivery,critical,51,2,ORD-9299,True
TKT-01010,C-3354,2026-08-15,service,medium,12,4,ORD-8891,False
TKT-00251,C-3270,2026-08-15,delivery,high,78,2,ORD-8128,True
TKT-00201,C-4060,2026-08-15,quality,low,4,3,ORD-6908,False
TKT-01523,C-1316,2026-08-15,service,high,100,1,ORD-1114,True
TKT-00479,C-2693,2026-08-15,service,critical,92,1,ORD-7919,True
TKT-00282,C-3127,2026-08-15,service,medium,2,5,ORD-5490,False
TKT-01353,C-0559,2026-08-15,delivery,medium,55,2,ORD-2604,True
TKT-00993,C-0715,2026-08-15,delivery,critical,69,1,ORD-6341,True
TKT-00909,C-3225,2026-08-15,service,medium,9,5,ORD-1628,False
TKT-00539,C-0039,2026-08-16,billing,medium,10,4,ORD-3535,False
TKT-01381,C-3907,2026-08-16,delivery,low,0,5,ORD-6441,False
TKT-01903,C-4955,2026-08-16,delivery,low,44,3,ORD-3091,False
TKT-00562,C-1513,2026-08-16,delivery,critical,80,1,ORD-6078,True
TKT-00633,C-1122,2026-08-16,delivery,low,21,3,ORD-2219,False
TKT-01636,C-4744,2026-08-16,technical,medium,62,1,ORD-7975,True
TKT-01494,C-3164,2026-08-16,delivery,low,7,3,ORD-8493,False
TKT-01738,C-3430,2026-08-16,delivery,medium,20,3,ORD-5553,False
TKT-00842,C-3516,2026-08-16,technical,critical,111,2,ORD-3052,True
TKT-01977,C-2285,2026-08-16,delivery,critical,54,2,ORD-8386,True
TKT-01156,C-1626,2026-08-16,delivery,high,54,2,ORD-2450,True
TKT-00497,C-3218,2026-08-16,billing,medium,24,5,ORD-7936,False
TKT-00624,C-4532,2026-08-16,delivery,medium,12,2,ORD-1407,True
TKT-01520,C-2761,2026-08-16,delivery,high,64,1,ORD-7771,True
TKT-01361,C-1113,2026-08-16,technical,critical,75,1,ORD-3186,True
TKT-00734,C-1900,2026-08-16,delivery,high,49,1,ORD-1499,True
TKT-01360,C-4020,2026-08-16,delivery,high,48,1,ORD-1385,True
TKT-01354,C-2341,2026-08-16,quality,critical,65,1,ORD-5671,True
TKT-00121,C-2236,2026-08-16,technical,low,9,3,ORD-1634,False
TKT-01657,C-1134,2026-08-16,delivery,low,7,5,ORD-5887,False
TKT-01159,C-2028,2026-08-16,quality,high,98,2,ORD-3959,True
TKT-00457,C-2012,2026-08-17,technical,high,58,1,ORD-1070,True
TKT-01108,C-2202,2026-08-17,delivery,low,23,4,ORD-7803,False
TKT-00278,C-4209,2026-08-17,billing,high,70,1,ORD-7941,True
TKT-01490,C-1674,2026-08-17,delivery,medium,9,3,ORD-2586,False
TKT-01559,C-0041,2026-08-17,technical,high,60,1,ORD-5636,True
TKT-00284,C-0972,2026-08-17,service,critical,80,3,ORD-8502,True
TKT-01249,C-2826,2026-08-17,billing,medium,110,2,ORD-7425,True
TKT-00142,C-1421,2026-08-17,service,critical,55,1,ORD-5984,True
TKT-01430,C-0612,2026-08-17,delivery,high,58,1,ORD-9644,True
TKT-00824,C-2952,2026-08-17,delivery,medium,2,4,ORD-2326,False
TKT-01316,C-4279,2026-08-17,delivery,high,59,1,ORD-2989,True
TKT-00789,C-3373,2026-08-17,technical,medium,11,2,ORD-3541,True
TKT-00640,C-2525,2026-08-17,delivery,low,14,4,ORD-8325,False
TKT-01447,C-0804,2026-08-17,delivery,low,38,4,ORD-2049,False
TKT-00772,C-3114,2026-08-17,billing,medium,29,3,ORD-6704,False
TKT-01013,C-0011,2026-08-17,delivery,medium,45,4,ORD-1163,False
TKT-00996,C-1293,2026-08-17,delivery,medium,16,4,ORD-3840,False
TKT-00699,C-0186,2026-08-17,technical,low,26,3,ORD-6469,False
TKT-01982,C-3922,2026-08-18,service,low,20,4,ORD-6312,False
TKT-00438,C-0711,2026-08-18,billing,critical,67,2,ORD-7319,True
TKT-00119,C-4638,2026-08-18,quality,low,7,3,ORD-3247,False
TKT-00091,C-3437,2026-08-18,service,low,6,4,ORD-2391,False
TKT-01717,C-2609,2026-08-18,service,high,48,1,ORD-2233,True
TKT-01341,C-1184,2026-08-18,service,critical,50,1,ORD-7055,True
TKT-01286,C-0586,2026-08-18,delivery,critical,57,3,ORD-5422,True
TKT-00414,C-0014,2026-08-18,quality,high,60,2,ORD-5813,True
TKT-01321,C-3616,2026-08-18,quality,medium,14,5,ORD-8744,False
TKT-00311,C-0645,2026-08-18,billing,medium,34,3,ORD-7990,False
TKT-01424,C-4070,2026-08-18,technical,critical,68,2,ORD-4437,True
TKT-01798,C-3860,2026-08-18,quality,high,76,1,ORD-3462,True
TKT-00199,C-3077,2026-08-18,technical,high,54,3,ORD-2335,False
TKT-01425,C-4558,2026-08-18,delivery,medium,13,4,ORD-5938,False
TKT-01956,C-2089,2026-08-18,technical,medium,25,2,ORD-1289,True
TKT-00499,C-3331,2026-08-18,technical,critical,97,2,ORD-2172,True
TKT-00270,C-4718,2026-08-19,delivery,critical,58,2,ORD-7166,True
TKT-01597,C-1809,2026-08-19,delivery,low,8,3,ORD-3747,False
TKT-01794,C-2762,2026-08-19,technical,critical,70,2,ORD-5441,True
TKT-00367,C-1579,2026-08-19,delivery,critical,154,1,ORD-4445,True
TKT-00191,C-2524,2026-08-19,technical,critical,55,3,ORD-8641,True
TKT-00110,C-4163,2026-08-19,delivery,low,49,1,ORD-8971,True
TKT-00910,C-0152,2026-08-19,service,low,25,2,ORD-4304,True
TKT-01733,C-1798,2026-08-19,delivery,high,91,1,ORD-4116,True
TKT-00505,C-0478,2026-08-19,service,medium,10,2,ORD-6453,True
TKT-01367,C-4171,2026-08-19,service,critical,88,1,ORD-6784,True
TKT-01951,C-3128,2026-08-19,technical,low,1,4,ORD-3392,False
TKT-01113,C-2029,2026-08-19,technical,low,1,4,ORD-7383,False
TKT-01371,C-1009,2026-08-19,technical,critical,55,1,ORD-6722,True
TKT-01984,C-0720,2026-08-19,quality,medium,0,2,ORD-5401,True
TKT-00158,C-2021,2026-08-19,service,critical,53,1,ORD-7801,True
TKT-00253,C-0823,2026-08-20,service,critical,62,2,ORD-4374,True
TKT-01627,C-3766,2026-08-20,delivery,high,70,1,ORD-5482,True
TKT-00221,C-3554,2026-08-20,service,low,20,3,ORD-8120,False
TKT-01246,C-3014,2026-08-20,service,medium,18,3,ORD-8159,False
TKT-00977,C-0570,2026-08-20,service,medium,9,3,ORD-2980,False
TKT-00321,C-0794,2026-08-20,quality,high,67,2,ORD-8909,True
TKT-00947,C-3259,2026-08-20,quality,high,144,3,ORD-5373,False
TKT-00913,C-2229,2026-08-20,billing,high,63,1,ORD-4832,True
TKT-00860,C-4707,2026-08-20,billing,high,64,2,ORD-8142,True
TKT-00859,C-1603,2026-08-20,quality,critical,92,1,ORD-7451,True
TKT-01399,C-1418,2026-08-20,quality,medium,66,3,ORD-8158,False
TKT-00766,C-3428,2026-08-20,service,high,54,2,ORD-7427,True
TKT-01887,C-3966,2026-08-20,billing,high,66,3,ORD-1701,False
TKT-01433,C-2295,2026-08-20,billing,medium,26,5,ORD-8347,False
TKT-01556,C-1286,2026-08-20,billing,high,108,2,ORD-6101,True
TKT-01288,C-0872,2026-08-20,quality,low,14,5,ORD-3235,False
TKT-01904,C-3226,2026-08-20,billing,medium,30,4,ORD-2894,False
TKT-00626,C-3815,2026-08-20,billing,low,13,4,ORD-4261,False
TKT-00688,C-3127,2026-08-20,technical,high,50,2,ORD-6265,True
TKT-01537,C-0482,2026-08-20,quality,critical,119,1,ORD-8243,True
TKT-00491,C-3674,2026-08-20,delivery,low,64,2,ORD-9681,True
TKT-01761,C-3813,2026-08-20,quality,medium,14,3,ORD-5705,False
TKT-00354,C-2491,2026-08-20,delivery,critical,65,1,ORD-7265,True
TKT-00510,C-4813,2026-08-20,technical,low,11,3,ORD-9353,False
TKT-00348,C-1456,2026-08-20,service,critical,56,1,ORD-3527,True
TKT-01498,C-0236,2026-08-21,technical,medium,25,3,ORD-8390,False
TKT-00820,C-1316,2026-08-21,billing,critical,111,1,ORD-4396,True
TKT-01869,C-3302,2026-08-21,quality,high,51,2,ORD-7746,True
TKT-00850,C-4418,2026-08-21,technical,high,48,3,ORD-6000,False
TKT-00332,C-1745,2026-08-21,delivery,critical,81,1,ORD-3450,True
TKT-01944,C-0952,2026-08-21,service,medium,9,4,ORD-2013,False
TKT-00053,C-0220,2026-08-21,billing,low,21,2,ORD-2123,True
TKT-00952,C-2746,2026-08-21,billing,medium,21,1,ORD-6811,True
TKT-01708,C-4574,2026-08-21,billing,critical,56,3,ORD-9790,True
TKT-00966,C-1852,2026-08-21,technical,medium,13,3,ORD-1717,False
TKT-00880,C-4308,2026-08-21,delivery,low,9,5,ORD-6667,False
TKT-01056,C-1881,2026-08-21,delivery,low,44,4,ORD-6548,False
TKT-00769,C-4407,2026-08-21,billing,high,57,3,ORD-2343,False
TKT-00743,C-0724,2026-08-21,service,medium,43,2,ORD-1202,True
TKT-01934,C-2095,2026-08-21,billing,medium,5,3,ORD-1170,False
TKT-00442,C-1550,2026-08-21,billing,low,9,4,ORD-3044,False
TKT-00697,C-1477,2026-08-21,billing,low,29,4,ORD-6075,False
TKT-00167,C-4529,2026-08-21,delivery,high,70,1,ORD-2220,True
TKT-00475,C-3079,2026-08-21,quality,medium,5,3,ORD-4185,False
TKT-00681,C-0505,2026-08-21,billing,low,25,3,ORD-2478,False
TKT-00639,C-4361,2026-08-21,quality,medium,5,3,ORD-1790,False
TKT-01621,C-1984,2026-08-21,technical,low,35,5,ORD-5758,False
TKT-00184,C-4804,2026-08-21,technical,low,43,4,ORD-4851,False
TKT-01488,C-4775,2026-08-21,delivery,high,60,2,ORD-4587,True
TKT-00555,C-4407,2026-08-21,service,high,97,3,ORD-1824,False
TKT-01423,C-0458,2026-08-21,delivery,medium,19,4,ORD-5810,False
TKT-01168,C-0826,2026-08-21,service,critical,79,1,ORD-3801,True
