inventory_id,product_id,supplier_id,date,stock_level,daily_demand,reorder_point,lead_time_days,days_of_coverage
INV-001682,P-032,S-031,2026-06-16,381,80,240,9,4.76
INV-001683,P-033,S-044,2026-06-16,429,98,294,4,4.38
INV-001684,P-034,S-008,2026-06-16,397,125,375,15,3.18
INV-001685,P-035,S-030,2026-06-16,423,129,387,7,3.29
INV-001686,P-036,S-006,2026-06-16,403,128,384,12,3.15
INV-001687,P-037,S-003,2026-06-16,339,101,303,10,3.36
INV-001688,P-038,S-035,2026-06-16,458,100,300,11,4.59
INV-001689,P-039,S-008,2026-06-16,393,130,390,15,3.02
INV-001690,P-040,S-018,2026-06-16,529,92,276,9,5.75
INV-001691,P-041,S-023,2026-06-16,460,94,282,12,4.9
INV-001692,P-042,S-025,2026-06-16,449,101,303,7,4.45
INV-001693,P-043,S-034,2026-06-16,468,128,384,3,3.66
INV-001694,P-044,S-009,2026-06-16,429,107,321,12,4.01
INV-001695,P-045,S-045,2026-06-16,412,132,396,6,3.13
INV-001696,P-046,S-020,2026-06-16,467,119,357,10,3.93
INV-001697,P-047,S-022,2026-06-16,443,101,303,6,4.39
INV-001698,P-048,S-025,2026-06-16,427,135,405,7,3.17
INV-001699,P-049,S-035,2026-06-16,476,111,333,11,4.29
INV-001700,P-050,S-035,2026-06-16,435,126,378,11,3.46
INV-001701,P-001,S-038,2026-06-17,495,89,267,15,5.57
INV-001702,P-002,S-007,2026-06-17,415,94,282,3,4.42
INV-001703,P-003,S-024,2026-06-17,497,117,351,10,4.25
INV-001704,P-004,S-018,2026-06-17,435,103,309,9,4.23
INV-001705,P-005,S-034,2026-06-17,341,72,216,3,4.74
INV-001706,P-006,S-001,2026-06-17,517,106,318,9,4.89
INV-001707,P-007,S-042,2026-06-17,522,103,309,14,5.07
INV-001708,P-008,S-027,2026-06-17,419,68,204,3,6.17
INV-001709,P-009,S-010,2026-06-17,482,84,252,5,5.75
INV-001710,P-010,S-047,2026-06-17,582,78,234,12,7.47
INV-001711,P-011,S-033,2026-06-17,458,89,267,5,5.15
INV-001712,P-012,S-023,2026-06-17,514,86,258,12,5.98
INV-001713,P-013,S-009,2026-06-17,509,98,294,12,5.19
INV-001714,P-014,S-045,2026-06-17,544,82,246,6,6.64
INV-001715,P-015,S-014,2026-06-17,410,93,279,8,4.41
INV-001716,P-016,S-020,2026-06-17,384,112,336,10,3.43
INV-001717,P-017,S-050,2026-06-17,519,83,249,14,6.26
INV-001718,P-018,S-029,2026-06-17,497,107,321,10,4.65
INV-001719,P-019,S-044,2026-06-17,394,69,207,4,5.71
INV-001720,P-020,S-014,2026-06-17,479,108,324,8,4.44
INV-001721,P-021,S-043,2026-06-17,446,103,309,9,4.34
INV-001722,P-022,S-046,2026-06-17,464,88,264,6,5.28
INV-001723,P-023,S-021,2026-06-17,500,104,312,12,4.81
INV-001724,P-024,S-042,2026-06-17,475,99,297,14,4.81
INV-001725,P-025,S-012,2026-06-17,354,92,276,10,3.86
INV-001726,P-026,S-009,2026-06-17,446,148,444,12,3.02
INV-001727,P-027,S-002,2026-06-17,470,94,282,13,5.0
INV-001728,P-028,S-002,2026-06-17,525,93,279,13,5.65
INV-001729,P-029,S-003,2026-06-17,448,84,252,10,5.34
INV-001730,P-030,S-037,2026-06-17,517,83,249,8,6.23
INV-001731,P-031,S-010,2026-06-17,576,89,267,5,6.48
INV-001732,P-032,S-032,2026-06-17,441,98,294,13,4.5
INV-001733,P-033,S-028,2026-06-17,489,98,294,3,4.99
INV-001734,P-034,S-043,2026-06-17,461,123,369,9,3.75
INV-001735,P-035,S-001,2026-06-17,438,112,336,9,3.91
INV-001736,P-036,S-002,2026-06-17,459,86,258,13,5.34
INV-001737,P-037,S-006,2026-06-17,402,56,168,12,7.19
INV-001738,P-038,S-025,2026-06-17,497,98,294,7,5.07
INV-001739,P-039,S-010,2026-06-17,491,108,324,5,4.55
INV-001740,P-040,S-004,2026-06-17,496,127,381,5,3.91
INV-001741,P-041,S-014,2026-06-17,445,109,327,8,4.08
INV-001742,P-042,S-001,2026-06-17,558,70,210,9,7.98
INV-001743,P-043,S-021,2026-06-17,393,45,135,12,8.75
INV-001744,P-044,S-026,2026-06-17,535,87,261,15,6.15
INV-001745,P-045,S-046,2026-06-17,475,104,312,6,4.57
INV-001746,P-046,S-002,2026-06-17,468,85,255,13,5.51
INV-001747,P-047,S-018,2026-06-17,458,102,306,9,4.5
INV-001748,P-048,S-024,2026-06-17,525,70,210,10,7.51
INV-001749,P-049,S-013,2026-06-17,503,104,312,4,4.84
INV-001750,P-050,S-023,2026-06-17,444,115,345,12,3.86
INV-001751,P-001,S-037,2026-06-18,418,89,267,8,4.7
INV-001752,P-002,S-026,2026-06-18,481,131,393,15,3.68
INV-001753,P-003,S-004,2026-06-18,442,101,303,5,4.38
INV-001754,P-004,S-046,2026-06-18,500,95,285,6,5.26
INV-001755,P-005,S-011,2026-06-18,397,90,270,15,4.41
INV-001756,P-006,S-038,2026-06-18,473,122,366,15,3.88
INV-001757,P-007,S-015,2026-06-18,522,96,288,8,5.44
INV-001758,P-008,S-035,2026-06-18,405,107,321,11,3.79
INV-001759,P-009,S-018,2026-06-18,466,77,231,9,6.05
INV-001760,P-010,S-003,2026-06-18,454,80,240,10,5.67
INV-001761,P-011,S-046,2026-06-18,497,98,294,6,5.08
INV-001762,P-012,S-041,2026-06-18,533,94,282,6,5.67
INV-001763,P-013,S-002,2026-06-18,450,103,309,13,4.38
INV-001764,P-014,S-034,2026-06-18,479,110,330,3,4.35
INV-001765,P-015,S-002,2026-06-18,404,115,345,13,3.51
INV-001766,P-016,S-043,2026-06-18,376,114,342,9,3.3
INV-001767,P-017,S-041,2026-06-18,472,86,258,6,5.5
INV-001768,P-018,S-018,2026-06-18,452,103,309,9,4.4
INV-001769,P-019,S-005,2026-06-18,455,88,264,7,5.18
INV-001770,P-020,S-031,2026-06-18,502,105,315,9,4.78
INV-001771,P-021,S-013,2026-06-18,500,85,255,4,5.88
INV-001772,P-022,S-042,2026-06-18,426,105,315,14,4.06
INV-001773,P-023,S-018,2026-06-18,446,99,297,9,4.51
INV-001774,P-024,S-015,2026-06-18,445,84,252,8,5.3
INV-001775,P-025,S-042,2026-06-18,464,111,333,14,4.19
INV-001776,P-026,S-046,2026-06-18,447,98,294,6,4.57
INV-001777,P-027,S-019,2026-06-18,419,114,342,10,3.68
INV-001778,P-028,S-038,2026-06-18,369,99,297,15,3.73
INV-001779,P-029,S-019,2026-06-18,476,98,294,10,4.87
INV-001780,P-030,S-013,2026-06-18,435,110,330,4,3.95
INV-001781,P-031,S-009,2026-06-18,488,122,366,12,4.0
INV-001782,P-032,S-035,2026-06-18,433,118,354,11,3.68
INV-001783,P-033,S-002,2026-06-18,459,101,303,13,4.55
INV-001784,P-034,S-029,2026-06-18,514,34,102,10,15.13
INV-001785,P-035,S-045,2026-06-18,488,67,201,6,7.29
INV-001786,P-036,S-050,2026-06-18,543,88,264,14,6.18
INV-001787,P-037,S-039,2026-06-18,402,118,354,12,3.41
INV-001788,P-038,S-013,2026-06-18,350,98,294,4,3.58
INV-001789,P-039,S-043,2026-06-18,464,94,282,9,4.94
INV-001790,P-040,S-032,2026-06-18,525,84,252,13,6.25
INV-001791,P-041,S-009,2026-06-18,516,79,237,12,6.54
INV-001792,P-042,S-023,2026-06-18,463,116,348,12,4.0
INV-001793,P-043,S-022,2026-06-18,431,84,252,6,5.14
INV-001794,P-044,S-022,2026-06-18,466,95,285,6,4.91
INV-001795,P-045,S-022,2026-06-18,386,115,345,6,3.36
INV-001796,P-046,S-003,2026-06-18,493,101,303,10,4.89
INV-001797,P-047,S-003,2026-06-18,492,65,195,10,7.57
INV-001798,P-048,S-040,2026-06-18,435,101,303,5,4.31
INV-001799,P-049,S-017,2026-06-18,511,98,294,14,5.22
INV-001800,P-050,S-008,2026-06-18,535,94,282,15,5.7
INV-001801,P-001,S-031,2026-06-19,389,97,291,9,4.02
INV-001802,P-002,S-032,2026-06-19,455,110,330,13,4.14
INV-001803,P-003,S-033,2026-06-19,415,80,240,5,5.19
INV-001804,P-004,S-038,2026-06-19,470,105,315,15,4.48
INV-001805,P-005,S-029,2026-06-19,455,98,294,10,4.64
INV-001806,P-006,S-029,2026-06-19,453,121,363,10,3.75
INV-001807,P-007,S-045,2026-06-19,424,90,270,6,4.71
INV-001808,P-008,S-045,2026-06-19,376,112,336,6,3.36
INV-001809,P-009,S-045,2026-06-19,475,115,345,6,4.13
INV-001810,P-010,S-004,2026-06-19,385,135,405,5,2.86
INV-001811,P-011,S-010,2026-06-19,464,94,282,5,4.94
INV-001812,P-012,S-017,2026-06-19,486,81,243,14,6.01
INV-001813,P-013,S-032,2026-06-19,445,121,363,13,3.68
INV-001814,P-014,S-015,2026-06-19,454,79,237,8,5.75
INV-001815,P-015,S-040,2026-06-19,531,105,315,5,5.06
INV-001816,P-016,S-027,2026-06-19,490,150,450,3,3.27
INV-001817,P-017,S-034,2026-06-19,515,106,318,3,4.86
INV-001818,P-018,S-049,2026-06-19,429,98,294,13,4.38
INV-001819,P-019,S-043,2026-06-19,468,117,351,9,4.0
INV-001820,P-020,S-046,2026-06-19,487,127,381,6,3.84
INV-001821,P-021,S-039,2026-06-19,396,82,246,12,4.83
INV-001822,P-022,S-020,2026-06-19,352,128,384,10,2.75
INV-001823,P-023,S-035,2026-06-19,491,81,243,11,6.07
INV-001824,P-024,S-035,2026-06-19,450,82,246,11,5.49
INV-001825,P-025,S-014,2026-06-19,411,103,309,8,4.0
INV-001826,P-026,S-032,2026-06-19,530,89,267,13,5.96
INV-001827,P-027,S-029,2026-06-19,390,78,234,10,5.0
INV-001828,P-028,S-018,2026-06-19,416,140,420,9,2.97
INV-001829,P-029,S-016,2026-06-19,373,102,306,8,3.66
INV-001830,P-030,S-003,2026-06-19,465,41,123,10,11.35
INV-001831,P-031,S-014,2026-06-19,529,86,258,8,6.15
INV-001832,P-032,S-007,2026-06-19,424,129,387,3,3.29
INV-001833,P-033,S-014,2026-06-19,455,130,390,8,3.5
INV-001834,P-034,S-046,2026-06-19,511,99,297,6,5.17
INV-001835,P-035,S-042,2026-06-19,521,115,345,14,4.53
INV-001836,P-036,S-011,2026-06-19,458,118,354,15,3.88
INV-001837,P-037,S-003,2026-06-19,398,149,447,10,2.67
INV-001838,P-038,S-019,2026-06-19,541,96,288,10,5.64
INV-001839,P-039,S-014,2026-06-19,538,118,354,8,4.56
INV-001840,P-040,S-038,2026-06-19,410,109,327,15,3.77
INV-001841,P-041,S-015,2026-06-19,592,81,243,8,7.31
INV-001842,P-042,S-029,2026-06-19,369,86,258,10,4.29
INV-001843,P-043,S-013,2026-06-19,441,105,315,4,4.2
INV-001844,P-044,S-010,2026-06-19,491,102,306,5,4.81
INV-001845,P-045,S-027,2026-06-19,476,101,303,3,4.72
INV-001846,P-046,S-038,2026-06-19,461,83,249,15,5.56
INV-001847,P-047,S-025,2026-06-19,478,94,282,7,5.09
INV-001848,P-048,S-042,2026-06-19,457,69,207,14,6.63
INV-001849,P-049,S-029,2026-06-19,446,108,324,10,4.13
INV-001850,P-050,S-006,2026-06-19,416,134,402,12,3.1
INV-001851,P-001,S-017,2026-06-20,465,134,402,14,3.47
INV-001852,P-002,S-026,2026-06-20,453,84,252,15,5.39
INV-001853,P-003,S-011,2026-06-20,573,105,315,15,5.46
INV-001854,P-004,S-044,2026-06-20,463,94,282,4,4.93
INV-001855,P-005,S-010,2026-06-20,533,116,348,5,4.6
INV-001856,P-006,S-016,2026-06-20,446,95,285,8,4.7
INV-001857,P-007,S-043,2026-06-20,415,78,234,9,5.33
INV-001858,P-008,S-049,2026-06-20,526,104,312,13,5.06
INV-001859,P-009,S-036,2026-06-20,460,93,279,10,4.95
INV-001860,P-010,S-004,2026-06-20,471,95,285,5,4.97
INV-001861,P-011,S-021,2026-06-20,381,134,402,12,2.85
INV-001862,P-012,S-018,2026-06-20,314,98,294,9,3.21
INV-001863,P-013,S-025,2026-06-20,402,76,228,7,5.29
INV-001864,P-014,S-017,2026-06-20,503,105,315,14,4.8
INV-001865,P-015,S-034,2026-06-20,446,117,351,3,3.81
INV-001866,P-016,S-032,2026-06-20,471,71,213,13,6.64
INV-001867,P-017,S-015,2026-06-20,511,89,267,8,5.74
INV-001868,P-018,S-035,2026-06-20,532,64,192,11,8.33
INV-001869,P-019,S-042,2026-06-20,420,118,354,14,3.56
INV-001870,P-020,S-008,2026-06-20,545,124,372,15,4.4
INV-001871,P-021,S-024,2026-06-20,429,92,276,10,4.67
INV-001872,P-022,S-029,2026-06-20,558,91,273,10,6.13
INV-001873,P-023,S-024,2026-06-20,513,90,270,10,5.71
INV-001874,P-024,S-047,2026-06-20,473,107,321,12,4.43
INV-001875,P-025,S-005,2026-06-20,464,66,198,7,7.03
INV-001876,P-026,S-032,2026-06-20,445,126,378,13,3.54
INV-001877,P-027,S-047,2026-06-20,374,117,351,12,3.2
INV-001878,P-028,S-032,2026-06-20,397,102,306,13,3.9
INV-001879,P-029,S-033,2026-06-20,578,98,294,5,5.9
INV-001880,P-030,S-002,2026-06-20,405,99,297,13,4.09
INV-001881,P-031,S-031,2026-06-20,360,104,312,9,3.46
INV-001882,P-032,S-010,2026-06-20,519,99,297,5,5.24
INV-001883,P-033,S-046,2026-06-20,389,104,312,6,3.74
INV-001884,P-034,S-014,2026-06-20,396,91,273,8,4.35
INV-001885,P-035,S-034,2026-06-20,506,68,204,3,7.45
INV-001886,P-036,S-012,2026-06-20,457,96,288,10,4.76
INV-001887,P-037,S-006,2026-06-20,480,90,270,12,5.34
INV-001888,P-038,S-038,2026-06-20,478,85,255,15,5.63
INV-001889,P-039,S-002,2026-06-20,418,90,270,13,4.65
INV-001890,P-040,S-030,2026-06-20,438,71,213,7,6.17
INV-001891,P-041,S-021,2026-06-20,460,118,354,12,3.9
INV-001892,P-042,S-047,2026-06-20,459,92,276,12,5.0
INV-001893,P-043,S-017,2026-06-20,441,95,285,14,4.65
INV-001894,P-044,S-046,2026-06-20,527,87,261,6,6.07
INV-001895,P-045,S-024,2026-06-20,420,102,306,10,4.13
INV-001896,P-046,S-016,2026-06-20,510,80,240,8,6.38
INV-001897,P-047,S-026,2026-06-20,416,130,390,15,3.21
INV-001898,P-048,S-045,2026-06-20,462,129,387,6,3.58
INV-001899,P-049,S-035,2026-06-20,406,112,336,11,3.62
INV-001900,P-050,S-025,2026-06-20,533,63,189,7,8.46
INV-001901,P-001,S-019,2026-06-21,453,133,399,10,3.41
INV-001902,P-002,S-041,2026-06-21,575,53,159,6,10.86
INV-001903,P-003,S-017,2026-06-21,405,105,315,14,3.86
INV-001904,P-004,S-018,2026-06-21,475,92,276,9,5.16
INV-001905,P-005,S-015,2026-06-21,485,73,219,8,6.65
INV-001906,P-006,S-005,2026-06-21,367,118,354,7,3.11
INV-001907,P-007,S-011,2026-06-21,482,75,225,15,6.43
INV-001908,P-008,S-041,2026-06-21,428,100,300,6,4.28
INV-001909,P-009,S-037,2026-06-21,421,98,294,8,4.3
INV-001910,P-010,S-040,2026-06-21,448,96,288,5,4.67
INV-001911,P-011,S-038,2026-06-21,366,123,369,15,2.98
INV-001912,P-012,S-002,2026-06-21,459,81,243,13,5.67
INV-001913,P-013,S-047,2026-06-21,475,111,333,12,4.28
INV-001914,P-014,S-016,2026-06-21,508,110,330,8,4.62
INV-001915,P-015,S-024,2026-06-21,476,101,303,10,4.72
INV-001916,P-016,S-048,2026-06-21,496,102,306,13,4.86
INV-001917,P-017,S-035,2026-06-21,470,111,333,11,4.24
INV-001918,P-018,S-021,2026-06-21,443,102,306,12,4.34
INV-001919,P-019,S-002,2026-06-21,591,75,225,13,7.89
INV-001920,P-020,S-006,2026-06-21,529,84,252,12,6.3
INV-001921,P-021,S-016,2026-06-21,429,62,186,8,6.92
INV-001922,P-022,S-049,2026-06-21,422,129,387,13,3.28
INV-001923,P-023,S-009,2026-06-21,424,112,336,12,3.79
INV-001924,P-024,S-012,2026-06-21,499,98,294,10,5.09
INV-001925,P-025,S-031,2026-06-21,484,85,255,9,5.7
INV-001926,P-026,S-008,2026-06-21,432,97,291,15,4.46
INV-001927,P-027,S-019,2026-06-21,414,110,330,10,3.76
INV-001928,P-028,S-031,2026-06-21,426,129,387,9,3.31
INV-001929,P-029,S-048,2026-06-21,361,138,414,13,2.62
INV-001930,P-030,S-021,2026-06-21,469,111,333,12,4.23
INV-001931,P-031,S-018,2026-06-21,525,86,258,9,6.1
INV-001932,P-032,S-030,2026-06-21,504,74,222,7,6.81
INV-001933,P-033,S-028,2026-06-21,462,88,264,3,5.25
INV-001934,P-034,S-012,2026-06-21,496,102,306,10,4.86
INV-001935,P-035,S-011,2026-06-21,444,106,318,15,4.19
INV-001936,P-036,S-032,2026-06-21,385,117,351,13,3.29
INV-001937,P-037,S-012,2026-06-21,347,120,360,10,2.89
INV-001938,P-038,S-019,2026-06-21,471,47,141,10,10.03
INV-001939,P-039,S-031,2026-06-21,461,101,303,9,4.57
INV-001940,P-040,S-033,2026-06-21,453,73,219,5,6.21
INV-001941,P-041,S-050,2026-06-21,489,60,180,14,8.15
INV-001942,P-042,S-006,2026-06-21,456,76,228,12,6.0
INV-001943,P-043,S-032,2026-06-21,446,94,282,13,4.74
INV-001944,P-044,S-042,2026-06-21,521,90,270,14,5.79
INV-001945,P-045,S-007,2026-06-21,367,107,321,3,3.43
INV-001946,P-046,S-027,2026-06-21,464,120,360,3,3.87
INV-001947,P-047,S-036,2026-06-21,475,152,456,10,3.12
INV-001948,P-048,S-036,2026-06-21,423,108,324,10,3.92
INV-001949,P-049,S-031,2026-06-21,414,141,423,9,2.94
INV-001950,P-050,S-036,2026-06-21,406,135,405,10,3.01
INV-001951,P-001,S-028,2026-06-22,455,97,291,3,4.7
INV-001952,P-002,S-018,2026-06-22,546,89,267,9,6.14
INV-001953,P-003,S-022,2026-06-22,518,76,228,6,6.83
INV-001954,P-004,S-047,2026-06-22,469,112,336,12,4.19
INV-001955,P-005,S-014,2026-06-22,449,114,342,8,3.94
INV-001956,P-006,S-023,2026-06-22,484,91,273,12,5.33
INV-001957,P-007,S-017,2026-06-22,483,85,255,14,5.68
INV-001958,P-008,S-035,2026-06-22,470,136,408,11,3.46
INV-001959,P-009,S-004,2026-06-22,474,120,360,5,3.95
INV-001960,P-010,S-007,2026-06-22,486,96,288,3,5.07
INV-001961,P-011,S-033,2026-06-22,512,137,411,5,3.74
INV-001962,P-012,S-049,2026-06-22,562,87,261,13,6.47
INV-001963,P-013,S-015,2026-06-22,462,119,357,8,3.88
INV-001964,P-014,S-026,2026-06-22,602,98,294,15,6.15
INV-001965,P-015,S-004,2026-06-22,478,93,279,5,5.14
INV-001966,P-016,S-005,2026-06-22,564,94,282,7,6.0
INV-001967,P-017,S-040,2026-06-22,450,72,216,5,6.26
INV-001968,P-018,S-008,2026-06-22,569,75,225,15,7.59
INV-001969,P-019,S-031,2026-06-22,418,112,336,9,3.74
INV-001970,P-020,S-015,2026-06-22,499,99,297,8,5.04
INV-001971,P-021,S-019,2026-06-22,499,98,294,10,5.1
INV-001972,P-022,S-024,2026-06-22,404,104,312,10,3.89
INV-001973,P-023,S-005,2026-06-22,534,75,225,7,7.12
INV-001974,P-024,S-034,2026-06-22,518,144,432,3,3.6
INV-001975,P-025,S-004,2026-06-22,391,88,264,5,4.45
INV-001976,P-026,S-036,2026-06-22,394,114,342,10,3.46
INV-001977,P-027,S-024,2026-06-22,550,120,360,10,4.58
INV-001978,P-028,S-012,2026-06-22,498,131,393,10,3.81
INV-001979,P-029,S-015,2026-06-22,410,84,252,8,4.88
INV-001980,P-030,S-016,2026-06-22,426,138,414,8,3.09
INV-001981,P-031,S-016,2026-06-22,473,73,219,8,6.48
INV-001982,P-032,S-023,2026-06-22,566,81,243,12,7.0
INV-001983,P-033,S-030,2026-06-22,572,83,249,7,6.9
INV-001984,P-034,S-031,2026-06-22,510,91,273,9,5.61
INV-001985,P-035,S-014,2026-06-22,444,68,204,8,6.54
INV-001986,P-036,S-040,2026-06-22,492,93,279,5,5.29
INV-001987,P-037,S-018,2026-06-22,404,126,378,9,3.21
INV-001988,P-038,S-026,2026-06-22,395,79,237,15,5.0
INV-001989,P-039,S-001,2026-06-22,483,101,303,9,4.79
INV-001990,P-040,S-009,2026-06-22,473,79,237,12,5.99
INV-001991,P-041,S-003,2026-06-22,481,110,330,10,4.37
INV-001992,P-042,S-039,2026-06-22,532,72,216,12,7.4
INV-001993,P-043,S-021,2026-06-22,519,92,276,12,5.65
INV-001994,P-044,S-039,2026-06-22,461,81,243,12,5.7
INV-001995,P-045,S-008,2026-06-22,546,99,297,15,5.52
INV-001996,P-046,S-014,2026-06-22,547,74,222,8,7.39
INV-001997,P-047,S-026,2026-06-22,484,80,240,15,6.05
INV-001998,P-048,S-014,2026-06-22,508,94,282,8,5.41
INV-001999,P-049,S-001,2026-06-22,501,106,318,9,4.73
INV-002000,P-050,S-049,2026-06-22,553,100,300,13,5.53
INV-002001,P-001,S-018,2026-06-23,320,143,429,9,2.24
INV-002002,P-002,S-037,2026-06-23,389,108,324,8,3.61
INV-002003,P-003,S-024,2026-06-23,292,101,303,10,2.9
INV-002004,P-004,S-037,2026-06-23,419,92,276,8,4.56
INV-002005,P-005,S-014,2026-06-23,472,82,246,8,5.76
INV-002006,P-006,S-007,2026-06-23,393,77,231,3,5.11
INV-002007,P-007,S-011,2026-06-23,410,104,312,15,3.94
INV-002008,P-008,S-003,2026-06-23,329,114,342,10,2.89
INV-002009,P-009,S-027,2026-06-23,435,93,279,3,4.68
INV-002010,P-010,S-022,2026-06-23,365,94,282,6,3.89
INV-002011,P-011,S-010,2026-06-23,349,114,342,5,3.06
INV-002012,P-012,S-039,2026-06-23,456,95,285,12,4.81
INV-002013,P-013,S-037,2026-06-23,454,101,303,8,4.5
INV-002014,P-014,S-023,2026-06-23,367,124,372,12,2.96
INV-002015,P-015,S-012,2026-06-23,434,95,285,10,4.58
INV-002016,P-016,S-026,2026-06-23,406,85,255,15,4.78
INV-002017,P-017,S-031,2026-06-23,433,100,300,9,4.33
INV-002018,P-018,S-010,2026-06-23,427,63,189,5,6.79
INV-002019,P-019,S-049,2026-06-23,426,49,147,13,8.7
INV-002020,P-020,S-046,2026-06-23,330,115,345,6,2.87
INV-002021,P-021,S-020,2026-06-23,467,95,285,10,4.92
INV-002022,P-022,S-005,2026-06-23,413,92,276,7,4.49
INV-002023,P-023,S-023,2026-06-23,335,113,339,12,2.97
INV-002024,P-024,S-010,2026-06-23,435,105,315,5,4.14
INV-002025,P-025,S-029,2026-06-23,454,73,219,10,6.22
INV-002026,P-026,S-013,2026-06-23,276,91,273,4,3.04
INV-002027,P-027,S-007,2026-06-23,463,95,285,3,4.88
INV-002028,P-028,S-045,2026-06-23,449,76,228,6,5.91
INV-002029,P-029,S-033,2026-06-23,417,107,321,5,3.9
INV-002030,P-030,S-044,2026-06-23,494,101,303,4,4.9
INV-002031,P-031,S-029,2026-06-23,446,122,366,10,3.66
INV-002032,P-032,S-042,2026-06-23,391,113,339,14,3.46
INV-002033,P-033,S-045,2026-06-23,509,88,264,6,5.78
INV-002034,P-034,S-036,2026-06-23,428,108,324,10,3.97
INV-002035,P-035,S-028,2026-06-23,363,107,321,3,3.4
INV-002036,P-036,S-027,2026-06-23,366,105,315,3,3.49
INV-002037,P-037,S-034,2026-06-23,526,75,225,3,7.02
INV-002038,P-038,S-014,2026-06-23,386,104,312,8,3.71
INV-002039,P-039,S-014,2026-06-23,419,86,258,8,4.88
INV-002040,P-040,S-022,2026-06-23,391,91,273,6,4.3
INV-002041,P-041,S-017,2026-06-23,323,112,336,14,2.88
INV-002042,P-042,S-003,2026-06-23,427,89,267,10,4.8
INV-002043,P-043,S-027,2026-06-23,427,87,261,3,4.92
INV-002044,P-044,S-012,2026-06-23,416,136,408,10,3.06
INV-002045,P-045,S-017,2026-06-23,501,104,312,14,4.82
INV-002046,P-046,S-008,2026-06-23,356,150,450,15,2.38
INV-002047,P-047,S-024,2026-06-23,465,86,258,10,5.42
INV-002048,P-048,S-006,2026-06-23,294,121,363,12,2.43
INV-002049,P-049,S-028,2026-06-23,350,104,312,3,3.37
INV-002050,P-050,S-032,2026-06-23,365,104,312,13,3.51
INV-002051,P-001,S-024,2026-06-24,528,88,264,10,6.0
INV-002052,P-002,S-046,2026-06-24,475,83,249,6,5.73
INV-002053,P-003,S-009,2026-06-24,464,98,294,12,4.74
INV-002054,P-004,S-049,2026-06-24,598,108,324,13,5.54
INV-002055,P-005,S-031,2026-06-24,504,95,285,9,5.31
INV-002056,P-006,S-020,2026-06-24,441,102,306,10,4.33
INV-002057,P-007,S-040,2026-06-24,424,110,330,5,3.85
INV-002058,P-008,S-040,2026-06-24,390,86,258,5,4.54
INV-002059,P-009,S-012,2026-06-24,393,78,234,10,5.04
INV-002060,P-010,S-032,2026-06-24,410,100,300,13,4.1
INV-002061,P-011,S-029,2026-06-24,584,83,249,10,7.04
INV-002062,P-012,S-018,2026-06-24,468,106,318,9,4.42
INV-002063,P-013,S-038,2026-06-24,468,58,174,15,8.07
INV-002064,P-014,S-011,2026-06-24,482,101,303,15,4.78
INV-002065,P-015,S-040,2026-06-24,500,120,360,5,4.17
INV-002066,P-016,S-016,2026-06-24,435,69,207,8,6.31
INV-002067,P-017,S-035,2026-06-24,408,107,321,11,3.82
INV-002068,P-018,S-005,2026-06-24,405,118,354,7,3.43
INV-002069,P-019,S-045,2026-06-24,425,115,345,6,3.7
INV-002070,P-020,S-033,2026-06-24,356,89,267,5,4.01
INV-002071,P-021,S-025,2026-06-24,455,77,231,7,5.92
INV-002072,P-022,S-035,2026-06-24,449,91,273,11,4.94
INV-002073,P-023,S-006,2026-06-24,380,101,303,12,3.77
INV-002074,P-024,S-012,2026-06-24,407,109,327,10,3.74
INV-002075,P-025,S-045,2026-06-24,373,113,339,6,3.3
INV-002076,P-026,S-010,2026-06-24,475,120,360,5,3.96
INV-002077,P-027,S-045,2026-06-24,445,115,345,6,3.87
INV-002078,P-028,S-024,2026-06-24,449,107,321,10,4.2
INV-002079,P-029,S-041,2026-06-24,390,100,300,6,3.9
INV-002080,P-030,S-002,2026-06-24,546,78,234,13,7.0
INV-002081,P-031,S-033,2026-06-24,441,71,213,5,6.22
INV-002082,P-032,S-047,2026-06-24,443,95,285,12,4.66
INV-002083,P-033,S-036,2026-06-24,432,67,201,10,6.46
INV-002084,P-034,S-033,2026-06-24,561,75,225,5,7.48
INV-002085,P-035,S-040,2026-06-24,435,89,267,5,4.89
INV-002086,P-036,S-039,2026-06-24,364,120,360,12,3.03
INV-002087,P-037,S-049,2026-06-24,436,102,306,13,4.28
INV-002088,P-038,S-031,2026-06-24,502,101,303,9,4.97
INV-002089,P-039,S-012,2026-06-24,420,93,279,10,4.52
INV-002090,P-040,S-040,2026-06-24,416,109,327,5,3.82
INV-002091,P-041,S-026,2026-06-24,429,93,279,15,4.62
INV-002092,P-042,S-038,2026-06-24,501,94,282,15,5.34
INV-002093,P-043,S-045,2026-06-24,535,38,114,6,14.08
INV-002094,P-044,S-007,2026-06-24,406,70,210,3,5.8
INV-002095,P-045,S-033,2026-06-24,489,77,231,5,6.36
INV-002096,P-046,S-019,2026-06-24,524,99,297,10,5.3
INV-002097,P-047,S-030,2026-06-24,451,79,237,7,5.72
INV-002098,P-048,S-037,2026-06-24,400,94,282,8,4.26
INV-002099,P-049,S-011,2026-06-24,378,74,222,15,5.12
INV-002100,P-050,S-029,2026-06-24,449,80,240,10,5.61
INV-002101,P-001,S-050,2026-06-25,385,94,282,14,4.1
INV-002102,P-002,S-005,2026-06-25,456,113,339,7,4.04
INV-002103,P-003,S-021,2026-06-25,461,56,168,12,8.24
