payment_id,customer_id,month,bill_amount,payment_amount,payment_status,payment_delay_days,credit_limit,balance,default_flag
PAY-001793,C-2786,2023-01,4203.8,190.51,on_time,73,5000,7856.42,1
PAY-001794,C-1956,2023-04,3172.53,0.0,late_3mo,90,1000,8484.49,1
PAY-001795,C-4288,2023-10,2515.81,1376.06,late_3mo,41,10000,6925.53,0
PAY-001796,C-1847,2023-10,2816.48,0.0,late_2mo,78,1000,2200.01,0
PAY-001797,C-4583,2023-10,4572.08,3041.4,late_1mo,44,5000,3046.04,0
PAY-001798,C-1478,2023-06,3654.25,2471.32,on_time,16,10000,5992.85,0
PAY-001799,C-0045,2023-08,1472.56,467.24,late_2mo,69,5000,5543.56,0
PAY-001800,C-2091,2023-07,2651.57,2050.45,late_3mo,14,10000,4951.9,0
PAY-001801,C-1076,2023-09,179.01,0.0,late_1mo,78,5000,8873.26,0
PAY-001802,C-0921,2023-11,1382.7,860.65,late_1mo,51,10000,5588.42,0
PAY-001803,C-4512,2023-04,1966.44,0.0,late_2mo,87,1000,2632.28,1
PAY-001804,C-2565,2023-02,3956.91,1599.64,late_3mo,29,10000,8323.19,0
PAY-001805,C-3653,2023-03,4579.13,1345.62,late_2mo,43,10000,8103.28,0
PAY-001806,C-4334,2023-03,2383.55,2182.4,late_1mo,21,5000,2300.27,0
PAY-001807,C-0214,2023-10,2471.76,0.0,on_time,84,1000,6712.36,1
PAY-001808,C-0495,2023-07,1198.09,1005.49,on_time,14,5000,2711.8,0
PAY-001809,C-0424,2023-01,4997.55,1158.82,late_2mo,73,5000,6364.7,0
PAY-001810,C-2533,2023-09,1659.74,0.0,late_1mo,90,1000,4225.66,1
PAY-001811,C-1085,2023-02,1856.58,0.0,late_2mo,88,1000,5212.83,1
PAY-001812,C-4016,2023-03,2781.86,2155.28,late_2mo,25,10000,409.14,0
PAY-001813,C-0759,2023-11,1531.1,1450.93,late_3mo,36,10000,3112.17,0
PAY-001814,C-1355,2023-09,4539.63,2616.78,late_3mo,32,1000,698.67,0
PAY-001815,C-0692,2023-12,935.32,0.0,late_1mo,90,1000,7353.52,1
PAY-001816,C-2360,2023-06,2895.59,2181.98,on_time,15,10000,3660.19,0
PAY-001817,C-0630,2023-06,1549.57,1552.64,late_1mo,11,5000,1438.47,0
PAY-001818,C-3765,2023-09,711.05,309.9,late_2mo,83,5000,7748.84,1
PAY-001819,C-3433,2023-02,3077.72,1713.35,late_2mo,14,5000,247.77,0
PAY-001820,C-4015,2023-06,56.96,0.18,late_1mo,83,5000,9653.51,1
PAY-001821,C-1178,2023-04,2441.24,1671.73,late_2mo,37,10000,1683.21,0
PAY-001822,C-4509,2023-04,4508.29,3756.75,on_time,26,5000,2077.73,1
PAY-001823,C-0660,2023-05,2760.86,0.0,late_1mo,90,1000,7399.12,1
PAY-001824,C-0467,2023-01,3172.84,3665.51,on_time,5,5000,447.75,0
PAY-001825,C-4424,2023-02,3926.11,1258.47,late_1mo,67,5000,6043.78,1
PAY-001826,C-0891,2023-02,2067.85,0.0,on_time,82,1000,4407.7,1
PAY-001827,C-0409,2023-07,3999.42,1849.26,on_time,61,10000,9169.02,1
PAY-001828,C-0462,2023-05,4369.9,0.0,late_2mo,86,1000,9445.57,1
PAY-001829,C-1631,2023-02,2169.84,1848.1,on_time,3,10000,2492.06,0
PAY-001830,C-1084,2023-06,4123.85,671.12,late_1mo,79,5000,7055.82,1
PAY-001831,C-3783,2023-01,1984.02,0.0,late_1mo,79,5000,9975.4,1
PAY-001832,C-1482,2023-09,4781.48,0.0,late_1mo,90,1000,2386.46,1
PAY-001833,C-2697,2023-02,3416.37,839.59,on_time,71,1000,1305.58,1
PAY-001834,C-0511,2023-12,2839.62,0.0,late_1mo,80,1000,5017.36,1
PAY-001835,C-2277,2023-03,4104.67,2498.55,late_3mo,71,5000,3705.89,1
PAY-001836,C-0697,2023-02,1263.8,281.86,late_2mo,75,5000,7189.42,1
PAY-001837,C-4849,2023-10,3678.49,1955.65,late_3mo,65,10000,8105.33,1
PAY-001838,C-0925,2023-11,507.26,0.0,on_time,85,1000,3603.73,1
PAY-001839,C-4092,2023-01,906.95,746.73,late_3mo,22,10000,1656.42,0
PAY-001840,C-3205,2023-08,2386.27,1912.88,late_1mo,42,10000,5926.22,1
PAY-001841,C-4408,2023-01,770.75,706.45,late_2mo,23,10000,1256.17,0
PAY-001842,C-2594,2023-11,605.75,194.88,late_3mo,83,1000,1398.62,1
PAY-001843,C-1512,2023-03,4830.38,4019.88,late_2mo,0,10000,1972.04,0
PAY-001844,C-2782,2023-02,382.78,381.26,late_1mo,20,10000,2443.64,0
PAY-001845,C-4621,2023-05,1318.26,969.42,late_3mo,19,1000,268.07,0
PAY-001846,C-0917,2023-03,3546.36,3001.34,late_2mo,0,10000,866.12,0
PAY-001847,C-3642,2023-01,4065.64,2147.09,late_3mo,0,5000,2374.59,0
PAY-001848,C-2729,2023-05,3346.75,3263.52,late_2mo,0,5000,642.29,0
PAY-001849,C-0131,2023-05,4071.23,592.11,on_time,81,5000,7233.26,0
PAY-001850,C-2811,2023-04,846.01,0.0,on_time,76,1000,2841.54,1
PAY-001851,C-2581,2023-12,4474.73,0.0,on_time,84,1000,7864.17,1
PAY-001852,C-3835,2023-08,1995.32,0.0,late_3mo,90,1000,7717.01,1
PAY-001853,C-1463,2023-10,1880.49,1398.81,late_3mo,53,10000,5498.2,0
PAY-001854,C-4214,2023-08,4687.45,0.0,late_3mo,90,1000,6223.1,1
PAY-001855,C-1586,2023-04,842.34,0.0,late_3mo,89,1000,5374.93,1
PAY-001856,C-1229,2023-12,4910.18,0.0,late_3mo,90,1000,1775.84,0
PAY-001857,C-1859,2023-12,4603.79,2039.25,late_3mo,43,10000,5693.92,0
PAY-001858,C-2782,2023-12,1184.25,0.0,on_time,87,1000,5199.64,1
PAY-001859,C-0135,2023-03,85.79,94.25,late_1mo,1,10000,36.75,0
PAY-001860,C-4873,2023-01,2439.06,197.22,late_3mo,77,5000,8245.11,1
PAY-001861,C-3806,2023-08,2674.84,1898.1,late_3mo,61,1000,512.03,1
PAY-001862,C-4714,2023-05,3576.24,1301.12,late_2mo,25,5000,2374.95,0
PAY-001863,C-2224,2023-07,461.1,93.58,late_1mo,45,10000,9472.47,1
PAY-001864,C-2776,2023-07,1081.9,0.0,late_1mo,72,5000,8124.57,1
PAY-001865,C-2118,2023-07,639.91,493.12,late_3mo,3,5000,481.45,0
PAY-001866,C-4240,2023-01,581.33,197.26,on_time,63,5000,7142.21,0
PAY-001867,C-4676,2023-01,3006.35,2857.67,late_3mo,1,5000,1563.45,0
PAY-001868,C-2136,2023-08,1323.03,1031.1,late_2mo,29,10000,6642.02,1
PAY-001869,C-4473,2023-05,73.6,0.0,late_2mo,82,1000,7450.26,1
PAY-001870,C-1828,2023-10,96.64,67.99,late_2mo,34,10000,6784.64,0
PAY-001871,C-4515,2023-05,1992.4,1257.55,late_2mo,12,10000,5027.16,0
PAY-001872,C-4403,2023-05,824.66,0.0,late_2mo,62,5000,7362.88,1
PAY-001873,C-4389,2023-05,2326.16,0.0,late_1mo,87,1000,7896.99,1
PAY-001874,C-4351,2023-07,3105.79,0.0,late_2mo,90,1000,2730.2,1
PAY-001875,C-2534,2023-04,2654.83,2083.35,late_1mo,15,10000,2694.9,0
PAY-001876,C-0314,2023-07,1148.09,582.84,on_time,24,10000,5898.76,0
PAY-001877,C-2695,2023-01,4090.14,0.0,late_3mo,52,5000,7990.66,1
PAY-001878,C-0328,2023-06,1246.94,1313.48,on_time,1,10000,1423.64,0
PAY-001879,C-1741,2023-03,615.52,0.0,on_time,86,1000,3538.12,1
PAY-001880,C-0152,2023-11,1142.3,0.0,late_3mo,79,1000,6244.9,1
PAY-001881,C-3248,2023-01,210.95,132.4,on_time,50,10000,7007.02,0
PAY-001882,C-3844,2023-09,2476.37,104.5,late_3mo,76,5000,9401.7,1
PAY-001883,C-4015,2023-05,3711.3,2924.95,late_3mo,31,10000,326.29,0
PAY-001884,C-3176,2023-10,593.65,434.34,late_3mo,14,10000,2525.87,0
PAY-001885,C-2258,2023-11,1872.1,225.65,late_1mo,82,5000,9080.66,1
PAY-001886,C-3557,2023-08,457.38,0.0,late_3mo,90,1000,7465.76,1
PAY-001887,C-3585,2023-01,1788.77,695.95,late_1mo,54,5000,5136.8,0
PAY-001888,C-2198,2023-11,1613.66,0.0,on_time,90,1000,2002.51,0
PAY-001889,C-1051,2023-08,554.76,407.46,on_time,20,5000,2358.68,0
PAY-001890,C-2532,2023-05,1368.75,0.0,late_1mo,85,1000,6559.99,1
PAY-001891,C-3510,2023-03,2787.11,1623.53,late_1mo,64,5000,3533.86,0
PAY-001892,C-3145,2023-03,2982.54,0.0,late_2mo,81,1000,2895.69,1
PAY-001893,C-4669,2023-05,1913.7,1664.11,on_time,74,10000,4377.07,0
PAY-001894,C-1389,2023-03,2020.55,782.32,late_2mo,23,10000,6821.79,1
PAY-001895,C-3870,2023-09,4201.69,725.21,late_2mo,90,5000,5751.71,1
PAY-001896,C-1546,2023-01,3737.03,2101.92,late_1mo,27,10000,4329.76,0
PAY-001897,C-3489,2023-12,2283.16,0.0,late_1mo,90,5000,8837.47,1
PAY-001898,C-4962,2023-11,1578.56,1323.5,late_2mo,0,10000,4308.44,0
PAY-001899,C-1503,2023-08,3296.19,1357.06,late_1mo,51,10000,7526.58,0
PAY-001900,C-1634,2023-10,454.42,0.0,on_time,90,1000,8809.71,1
PAY-001901,C-0429,2023-09,500.45,320.08,late_3mo,3,10000,244.53,0
PAY-001902,C-0766,2023-02,1211.37,1152.63,late_2mo,6,10000,4747.26,0
PAY-001903,C-1595,2023-03,3236.17,1022.8,late_3mo,42,5000,3366.57,0
PAY-001904,C-1558,2023-04,3169.62,0.0,on_time,38,5000,7875.79,1
PAY-001905,C-2416,2023-04,597.93,474.83,late_1mo,8,10000,1526.57,0
PAY-001906,C-3935,2023-07,4303.41,0.0,on_time,77,1000,6101.54,1
PAY-001907,C-1961,2023-02,865.84,742.63,late_1mo,34,5000,1413.12,0
PAY-001908,C-0746,2023-07,3332.06,3601.35,late_1mo,3,10000,66.6,0
PAY-001909,C-3256,2023-11,2448.83,0.0,late_1mo,90,1000,6896.22,1
PAY-001910,C-3968,2023-01,3067.42,0.0,on_time,90,1000,5384.41,1
PAY-001911,C-3017,2023-06,3885.8,0.0,on_time,90,1000,5066.84,1
PAY-001912,C-3156,2023-01,2709.27,84.97,late_2mo,88,5000,6751.85,0
PAY-001913,C-0142,2023-07,3471.14,3953.87,late_2mo,13,10000,1584.96,0
PAY-001914,C-1715,2023-04,4258.39,0.0,on_time,90,1000,5849.32,1
PAY-001915,C-1242,2023-10,2239.5,1342.37,late_3mo,22,5000,2713.81,0
PAY-001916,C-3854,2023-11,2731.23,0.0,on_time,90,1000,6986.17,1
PAY-001917,C-0035,2023-06,3554.87,2868.5,late_1mo,0,10000,175.21,0
PAY-001918,C-0450,2023-04,4191.26,0.0,late_2mo,78,1000,9647.58,1
PAY-001919,C-2413,2023-02,1140.01,194.53,late_1mo,89,1000,1298.29,0
PAY-001920,C-1971,2023-10,423.43,76.55,on_time,52,5000,6643.09,0
PAY-001921,C-1487,2023-06,1631.7,1209.64,late_2mo,2,10000,4352.16,0
PAY-001922,C-0042,2023-06,945.22,513.56,late_3mo,35,10000,7465.08,0
PAY-001923,C-2838,2023-11,2214.8,1200.53,late_1mo,48,10000,8953.59,0
PAY-001924,C-0045,2023-07,2516.1,460.19,late_1mo,80,5000,9348.43,1
PAY-001925,C-3592,2023-05,164.68,104.85,late_3mo,21,1000,468.52,0
PAY-001926,C-4680,2023-02,3998.48,2891.42,on_time,6,10000,2136.87,0
PAY-001927,C-2059,2023-12,976.36,41.76,on_time,61,5000,6282.67,0
PAY-001928,C-2896,2023-03,880.31,761.26,late_3mo,5,5000,883.6,0
PAY-001929,C-2336,2023-03,3737.86,2173.31,late_1mo,23,1000,655.27,0
PAY-001930,C-0009,2023-07,321.21,353.26,late_2mo,0,5000,1487.59,0
PAY-001931,C-4096,2023-01,4052.21,0.0,late_1mo,82,1000,6316.03,1
PAY-001932,C-4407,2023-10,4841.77,5478.94,late_1mo,14,10000,3890.72,0
PAY-001933,C-1309,2023-01,3089.31,1776.45,late_2mo,54,5000,4872.25,0
PAY-001934,C-1360,2023-06,1650.68,0.0,late_1mo,86,5000,8829.99,1
PAY-001935,C-2400,2023-10,225.65,75.87,late_1mo,32,5000,5722.62,0
PAY-001936,C-0859,2023-06,2013.06,0.0,on_time,84,1000,8817.83,1
PAY-001937,C-2596,2023-03,1560.63,1270.78,on_time,44,5000,2216.12,0
PAY-001938,C-4229,2023-04,1318.7,0.0,late_1mo,81,1000,5602.37,1
PAY-001939,C-2752,2023-01,3468.28,0.0,late_1mo,82,5000,8694.41,1
PAY-001940,C-4056,2023-03,659.9,0.0,on_time,90,1000,2368.11,1
PAY-001941,C-3027,2023-07,2422.83,1184.07,on_time,22,5000,4171.69,0
PAY-001942,C-4239,2023-07,4926.93,2238.14,on_time,4,10000,5251.64,0
PAY-001943,C-4566,2023-09,1657.73,0.0,on_time,79,1000,4327.83,1
PAY-001944,C-3969,2023-05,2294.73,0.0,late_2mo,90,1000,8665.23,1
PAY-001945,C-0156,2023-10,4363.08,0.0,late_1mo,90,1000,6513.29,1
PAY-001946,C-1995,2023-08,3369.97,0.0,late_1mo,89,1000,8757.28,1
PAY-001947,C-4460,2023-01,2867.06,775.72,late_1mo,80,5000,6565.59,1
PAY-001948,C-4839,2023-04,325.94,151.87,late_2mo,73,1000,1059.86,0
PAY-001949,C-3281,2023-03,2866.9,2622.36,late_3mo,38,10000,5095.15,1
PAY-001950,C-0465,2023-02,3159.42,0.0,late_3mo,85,1000,3223.16,1
PAY-001951,C-1476,2023-11,2755.12,42.63,on_time,87,1000,2439.84,1
PAY-001952,C-1891,2023-06,1951.21,463.85,late_2mo,49,5000,5837.8,1
PAY-001953,C-2564,2023-05,1312.11,0.0,late_3mo,81,1000,4385.21,1
PAY-001954,C-4151,2023-03,3871.84,0.0,late_2mo,85,1000,6256.87,1
PAY-001955,C-3351,2023-03,3009.93,0.0,late_2mo,90,1000,6792.72,1
PAY-001956,C-4745,2023-07,2236.98,0.0,late_2mo,82,1000,7542.1,1
PAY-001957,C-3088,2023-06,4670.3,3430.82,late_1mo,9,10000,1345.6,0
PAY-001958,C-1311,2023-11,159.27,0.0,late_3mo,89,1000,2307.11,1
PAY-001959,C-1735,2023-05,2598.03,2047.57,late_2mo,33,5000,1089.77,0
PAY-001960,C-1751,2023-07,3547.58,3216.17,late_3mo,25,10000,3448.26,0
PAY-001961,C-4368,2023-07,1960.48,278.86,late_3mo,90,5000,9565.29,1
PAY-001962,C-0155,2023-09,2677.03,0.0,late_1mo,90,1000,7590.58,1
PAY-001963,C-0878,2023-11,3273.05,0.0,late_2mo,88,1000,8956.43,1
PAY-001964,C-2839,2023-10,616.55,523.28,late_2mo,0,10000,657.3,0
PAY-001965,C-1246,2023-04,1850.38,0.0,on_time,84,1000,9296.55,1
PAY-001966,C-2859,2023-07,1767.89,0.0,on_time,84,1000,1960.91,1
PAY-001967,C-1311,2023-06,366.34,299.05,late_3mo,7,10000,390.25,0
PAY-001968,C-4669,2023-04,956.89,492.52,late_3mo,45,5000,4721.96,0
PAY-001969,C-0140,2023-02,1615.66,740.27,late_3mo,61,5000,4003.91,0
PAY-001970,C-1777,2023-01,4797.01,2256.16,on_time,32,10000,6493.01,0
PAY-001971,C-2614,2023-01,2723.12,1830.33,late_3mo,69,5000,3570.07,1
PAY-001972,C-3221,2023-08,1343.28,933.5,late_3mo,23,5000,1314.45,0
PAY-001973,C-1748,2023-05,1423.32,0.0,on_time,90,1000,9274.39,1
PAY-001974,C-1031,2023-08,411.34,209.3,on_time,43,5000,3430.39,0
PAY-001975,C-0338,2023-05,4509.69,5411.63,late_2mo,5,10000,1404.78,0
PAY-001976,C-3331,2023-12,1061.49,0.0,late_2mo,90,1000,5011.99,1
PAY-001977,C-2881,2023-11,2234.92,459.47,late_3mo,90,5000,8309.38,1
PAY-001978,C-3690,2023-05,4964.14,3403.04,on_time,11,10000,3832.56,0
PAY-001979,C-0063,2023-05,360.34,269.77,late_1mo,71,10000,9126.07,0
PAY-001980,C-4257,2023-05,1123.11,804.59,late_3mo,39,5000,3196.9,0
PAY-001981,C-1295,2023-04,490.57,151.4,on_time,60,5000,6630.45,1
PAY-001982,C-4038,2023-07,4917.71,0.0,on_time,81,5000,9162.91,1
PAY-001983,C-3924,2023-04,3765.61,0.0,late_3mo,86,1000,3899.55,1
PAY-001984,C-2718,2023-09,1240.63,0.0,late_2mo,90,1000,2385.04,1
PAY-001985,C-1998,2023-08,4204.29,3816.0,late_3mo,25,10000,2768.7,0
PAY-001986,C-4866,2023-07,2426.6,1836.97,late_1mo,45,10000,4394.46,0
PAY-001987,C-2239,2023-02,646.53,537.71,on_time,18,10000,2264.66,0
PAY-001988,C-1922,2023-08,2028.14,1516.6,on_time,23,10000,3483.93,0
PAY-001989,C-4677,2023-09,4815.01,0.0,late_3mo,90,1000,2267.44,1
PAY-001990,C-1955,2023-11,2153.76,2331.1,late_3mo,7,5000,1102.96,0
PAY-001991,C-4425,2023-02,426.71,355.28,late_2mo,24,10000,1967.85,0
PAY-001992,C-4289,2023-07,3102.7,2439.2,on_time,31,5000,2771.62,0
PAY-001993,C-1118,2023-11,1715.14,0.0,late_3mo,75,1000,3197.43,1
PAY-001994,C-3844,2023-09,2677.53,0.0,late_2mo,88,1000,6690.81,1
PAY-001995,C-1597,2023-11,4670.03,1119.15,late_2mo,80,10000,8406.77,1
PAY-001996,C-2296,2023-08,1647.78,1030.36,late_3mo,0,10000,1358.29,0
PAY-001997,C-2502,2023-03,271.31,0.0,late_3mo,90,1000,7989.33,1
PAY-001998,C-3232,2023-01,352.58,339.35,late_3mo,38,10000,3130.04,0
PAY-001999,C-3285,2023-11,77.49,49.21,late_3mo,47,10000,6578.84,1
PAY-002000,C-1287,2023-03,1134.66,0.0,late_3mo,76,5000,9724.63,1
PAY-002001,C-2055,2023-10,3787.37,0.0,on_time,88,1000,8340.61,1
PAY-002002,C-4235,2023-05,4127.94,2501.9,late_1mo,30,10000,5214.42,0
PAY-002003,C-1354,2023-08,3394.65,0.0,late_1mo,90,1000,6932.4,1
PAY-002004,C-4572,2023-10,190.01,37.41,late_2mo,48,10000,9689.94,1
PAY-002005,C-2479,2023-10,4631.0,2431.05,late_2mo,15,5000,2059.13,0
PAY-002006,C-2541,2023-01,406.71,361.31,late_1mo,19,1000,213.51,0
PAY-002007,C-0753,2023-07,2183.13,1294.14,late_2mo,30,10000,5906.42,0
PAY-002008,C-4766,2023-10,2274.59,0.0,late_3mo,72,5000,9461.07,0
PAY-002009,C-2091,2023-09,3244.72,1655.47,on_time,12,5000,955.89,0
PAY-002010,C-0440,2023-05,3373.77,0.0,on_time,81,1000,8187.16,1
PAY-002011,C-1059,2023-11,760.81,0.0,late_2mo,81,1000,5854.05,1
PAY-002012,C-0812,2023-04,4190.9,0.0,late_2mo,90,1000,5848.69,1
PAY-002013,C-1096,2023-03,647.89,574.61,late_3mo,11,5000,765.41,0
PAY-002014,C-4399,2023-06,2339.53,2157.75,late_2mo,8,10000,6304.5,0
PAY-002015,C-4996,2023-09,4861.55,3303.39,late_2mo,32,10000,5631.38,0
PAY-002016,C-4162,2023-07,2918.64,546.81,late_2mo,71,5000,8112.87,1
PAY-002017,C-4269,2023-04,592.09,326.19,late_2mo,57,10000,8416.1,1
PAY-002018,C-4109,2023-11,4551.12,2275.13,late_3mo,43,5000,4322.66,0
PAY-002019,C-4763,2023-10,1392.71,354.07,late_2mo,22,10000,6782.53,0
PAY-002020,C-4488,2023-03,3104.48,1619.85,late_3mo,37,5000,3625.05,0
PAY-002021,C-3237,2023-03,2086.29,1434.44,late_3mo,46,10000,3330.05,0
PAY-002022,C-3749,2023-09,1459.53,1549.32,late_3mo,18,5000,818.29,0
PAY-002023,C-2774,2023-11,2025.49,0.0,on_time,86,1000,9607.48,1
PAY-002024,C-0758,2023-09,2739.35,2066.37,on_time,22,5000,3064.17,1
PAY-002025,C-2518,2023-01,4714.78,3614.34,late_1mo,20,10000,2018.88,0
PAY-002026,C-1842,2023-12,222.94,0.0,on_time,90,1000,9404.17,1
PAY-002027,C-2770,2023-10,116.17,8.73,late_3mo,57,5000,6883.07,1
PAY-002028,C-0227,2023-08,4468.7,2627.4,late_3mo,37,10000,5031.44,0
PAY-002029,C-1242,2023-11,2297.67,1535.68,late_2mo,30,5000,1978.71,1
PAY-002030,C-1895,2023-05,3756.56,3127.39,late_2mo,14,10000,3225.34,0
PAY-002031,C-1828,2023-01,1689.0,1472.34,on_time,30,5000,2192.2,0
PAY-002032,C-2040,2023-09,3220.89,716.55,late_3mo,67,5000,5379.66,0
PAY-002033,C-4631,2023-01,4469.97,2294.39,late_1mo,18,10000,5238.18,0
PAY-002034,C-4382,2023-10,4467.45,3882.17,on_time,33,10000,5398.35,0
PAY-002035,C-4587,2023-02,1962.8,2079.13,late_2mo,10,10000,2009.96,0
PAY-002036,C-2199,2023-03,4376.74,0.0,on_time,84,1000,7985.48,1
PAY-002037,C-2841,2023-04,4790.61,0.0,late_3mo,90,1000,2649.84,1
PAY-002038,C-2243,2023-10,776.87,0.0,on_time,89,5000,9036.06,1
PAY-002039,C-4728,2023-04,3901.24,0.0,on_time,88,1000,3724.34,1
PAY-002040,C-1239,2023-09,3688.15,0.0,late_3mo,84,1000,5384.83,1
PAY-002041,C-0920,2023-04,2028.83,0.0,late_2mo,90,1000,3103.78,1
PAY-002042,C-3252,2023-11,916.59,359.91,late_3mo,74,10000,8544.6,1
PAY-002043,C-2158,2023-01,589.41,0.0,late_2mo,63,1000,1857.85,1
PAY-002044,C-4746,2023-07,2476.74,0.0,late_1mo,87,1000,2426.94,1
PAY-002045,C-4566,2023-08,4075.22,0.0,late_3mo,90,1000,2262.26,1
PAY-002046,C-3174,2023-03,4697.73,4031.28,on_time,56,10000,4125.41,0
PAY-002047,C-2594,2023-07,4400.49,1760.57,on_time,56,5000,3627.81,0
PAY-002048,C-4623,2023-09,3601.57,755.61,late_1mo,78,5000,8779.0,1
PAY-002049,C-3726,2023-02,4251.0,3491.8,late_2mo,0,10000,2170.21,0
PAY-002050,C-4779,2023-10,3020.75,0.0,on_time,85,5000,7959.25,1
PAY-002051,C-4684,2023-11,1527.3,0.0,late_1mo,79,5000,9882.87,1
PAY-002052,C-1511,2023-08,1658.32,0.0,late_1mo,90,1000,5825.86,1
PAY-002053,C-0726,2023-10,4195.61,3619.47,on_time,0,10000,2642.81,0
PAY-002054,C-3403,2023-09,103.07,0.0,late_3mo,85,1000,6036.63,1
PAY-002055,C-3819,2023-06,3254.58,0.0,late_3mo,88,1000,6003.96,1
PAY-002056,C-4186,2023-02,1020.28,620.0,late_2mo,23,10000,4747.84,0
PAY-002057,C-4912,2023-11,3692.91,2516.23,late_1mo,8,10000,4085.66,0
PAY-002058,C-3285,2023-10,3608.12,0.0,late_3mo,90,1000,2311.23,1
PAY-002059,C-0648,2023-04,2803.69,0.0,late_3mo,84,1000,9106.42,1
PAY-002060,C-2620,2023-01,1975.46,0.0,late_1mo,89,1000,9563.8,1
PAY-002061,C-3252,2023-12,4816.92,3003.86,late_1mo,5,10000,5313.55,0
PAY-002062,C-4701,2023-08,2651.15,1579.04,late_3mo,26,5000,2965.15,0
PAY-002063,C-0557,2023-06,364.63,180.27,late_1mo,35,10000,9867.95,1
PAY-002064,C-4652,2023-10,4098.36,1713.85,late_1mo,57,5000,5504.99,0
PAY-002065,C-0777,2023-04,4622.14,2293.1,on_time,73,5000,4784.35,0
PAY-002066,C-0763,2023-07,663.71,24.93,late_2mo,87,5000,7756.53,1
PAY-002067,C-2644,2023-09,3801.36,3195.12,late_3mo,11,10000,5673.71,0
PAY-002068,C-1875,2023-10,4790.86,0.0,late_1mo,90,1000,7156.08,1
PAY-002069,C-3325,2023-07,2716.83,556.02,late_1mo,77,1000,1313.39,1
PAY-002070,C-1782,2023-06,4763.68,1685.79,late_2mo,36,5000,4395.45,0
PAY-002071,C-3048,2023-05,3538.16,0.0,late_1mo,90,5000,8097.43,1
PAY-002072,C-2677,2023-08,3183.72,0.0,on_time,90,1000,2809.88,1
PAY-002073,C-4948,2023-02,4632.7,3864.85,late_1mo,22,10000,4465.47,0
PAY-002074,C-0730,2023-06,484.23,0.0,late_1mo,84,1000,8239.48,1
PAY-002075,C-0082,2023-09,570.44,0.0,late_1mo,90,1000,3561.0,1
PAY-002076,C-2224,2023-09,1295.43,778.0,on_time,67,10000,9831.01,0
PAY-002077,C-2384,2023-06,3252.98,2663.81,late_3mo,17,5000,1690.1,0
PAY-002078,C-0346,2023-06,1674.06,574.36,late_1mo,57,10000,9754.15,0
PAY-002079,C-0144,2023-10,2059.09,1843.44,late_1mo,0,10000,249.32,0
PAY-002080,C-1388,2023-09,2458.34,1341.72,late_3mo,29,10000,2414.99,0
PAY-002081,C-3154,2023-07,4940.25,0.0,late_3mo,83,1000,1445.54,0
PAY-002082,C-1218,2023-03,2819.89,0.0,late_1mo,90,1000,3946.43,1
PAY-002083,C-2536,2023-09,1136.39,611.26,on_time,61,10000,8701.41,1
PAY-002084,C-1015,2023-06,1170.58,0.0,late_3mo,90,1000,2625.38,1
PAY-002085,C-3120,2023-04,2099.26,2069.68,late_1mo,11,10000,2565.11,0
PAY-002086,C-4790,2023-10,1186.22,0.0,late_2mo,87,5000,9927.05,1
PAY-002087,C-2379,2023-12,2139.8,650.18,late_2mo,64,5000,6130.63,0
PAY-002088,C-4436,2023-01,934.74,570.62,on_time,70,5000,2283.25,0
PAY-002089,C-1690,2023-04,3736.41,3631.15,late_3mo,0,10000,1249.39,0
PAY-002090,C-4811,2023-11,119.21,3.75,on_time,88,1000,1755.86,1
PAY-002091,C-1573,2023-12,4547.03,2832.83,late_2mo,25,5000,4304.06,0
PAY-002092,C-2166,2023-10,3687.98,3460.38,on_time,17,5000,2295.09,0
PAY-002093,C-4217,2023-05,4731.81,0.0,late_3mo,90,1000,9771.88,1
PAY-002094,C-1885,2023-05,3735.88,0.0,on_time,90,1000,7819.05,1
PAY-002095,C-2278,2023-06,2775.67,1833.16,late_3mo,77,5000,4166.33,0
PAY-002096,C-0013,2023-09,3295.19,0.0,late_3mo,87,1000,2276.92,0
PAY-002097,C-4928,2023-04,3919.68,3493.14,late_1mo,18,10000,1159.11,1
PAY-002098,C-4720,2023-07,3054.93,1426.31,late_2mo,9,10000,8363.22,0
PAY-002099,C-3775,2023-04,3326.1,0.0,late_2mo,90,5000,9559.26,1
PAY-002100,C-0774,2023-08,1971.32,775.8,late_3mo,12,10000,8590.32,0
PAY-002101,C-1535,2023-01,104.36,75.48,late_2mo,7,10000,7721.93,0
PAY-002102,C-0702,2023-05,880.39,811.77,late_2mo,11,10000,2936.23,0
PAY-002103,C-1869,2023-01,2789.94,0.0,on_time,79,1000,6811.49,1
PAY-002104,C-3267,2023-05,4945.25,0.0,late_2mo,79,5000,8774.97,1
PAY-002105,C-3172,2023-01,4305.1,0.0,late_1mo,83,1000,2256.17,1
PAY-002106,C-1476,2023-12,1930.85,1595.75,late_1mo,27,10000,4943.62,0
PAY-002107,C-3147,2023-06,3432.28,1161.26,late_2mo,28,10000,9563.39,0
PAY-002108,C-3809,2023-10,2787.57,0.0,on_time,89,1000,8699.45,1
PAY-002109,C-0144,2023-03,3603.44,2504.54,on_time,0,10000,1239.6,0
PAY-002110,C-2329,2023-12,2351.51,2522.44,on_time,13,5000,462.9,0
PAY-002111,C-4420,2023-02,2044.52,1114.29,late_2mo,17,5000,3001.26,0
