transaction_id,customer_id,timestamp,amount,merchant_category,location_lat,location_lon,device_id,is_online,velocity_1h,velocity_24h,distance_from_home,is_fraud
TXN-00001999,C-3400,2026-05-15T16:18:52.946905,21.93,retail,-10.6593,-32.7308,DEV-07864,True,1,3,73.68,0
TXN-00002000,C-0945,2026-06-29T15:18:52.946905,44.75,utilities,-86.4444,-24.4041,DEV-08023,True,2,13,39.51,0
TXN-00002001,C-3711,2026-07-19T10:18:52.946905,2.25,travel,10.6905,-151.007,DEV-06917,False,4,2,36.33,1
TXN-00002002,C-3325,2026-07-24T16:18:52.946905,66.82,retail,-46.3049,2.2294,DEV-08179,False,3,5,23.0,0
TXN-00002003,C-1241,2026-08-06T20:18:52.946905,138.88,food,47.8893,124.1108,DEV-07202,True,2,4,77.04,0
TXN-00002004,C-0730,2026-06-05T06:18:52.946905,13.43,digital,22.6782,-36.6696,DEV-03259,True,1,4,119.49,0
TXN-00002005,C-1490,2026-07-23T10:18:52.946905,139.74,travel,-3.9964,-44.4137,DEV-01178,False,2,3,47.0,0
TXN-00002006,C-3751,2026-06-18T09:18:52.946905,1.54,food,14.8049,-173.6612,DEV-06233,True,1,6,46.81,0
TXN-00002007,C-1265,2026-06-28T15:18:52.946905,107.83,travel,11.6664,-43.7141,DEV-06261,False,2,12,32.65,0
TXN-00002008,C-1618,2026-06-30T15:18:52.946905,67.02,retail,-45.7602,-33.3698,DEV-05126,False,1,12,27.08,0
TXN-00002009,C-3258,2026-07-16T20:18:52.946905,68.82,utilities,-75.8452,26.3842,DEV-00879,False,1,1,96.89,0
TXN-00002010,C-4886,2026-05-20T12:18:52.946905,228.81,travel,25.0247,-175.982,DEV-06553,True,3,12,148.36,1
TXN-00002011,C-1277,2026-08-14T19:18:52.946905,134.55,utilities,0.0572,-8.0311,DEV-03777,False,3,12,29.23,0
TXN-00002012,C-1914,2026-05-28T06:18:52.946905,107.66,travel,-67.2626,-170.1225,DEV-08075,False,2,5,14.88,0
TXN-00002013,C-2600,2026-07-09T20:18:52.946905,65.48,retail,-1.8668,-112.6446,DEV-02080,False,2,10,25.93,1
TXN-00002014,C-2328,2026-06-08T20:18:52.946905,63.1,travel,23.4577,-3.8054,DEV-04836,False,2,5,15.39,0
TXN-00002015,C-3914,2026-07-28T22:18:52.946905,87.19,travel,-73.1339,-132.334,DEV-04025,True,1,13,31.19,0
TXN-00002016,C-2110,2026-05-27T05:18:52.946905,13.68,retail,14.8846,-95.0601,DEV-04368,True,4,14,11.17,0
TXN-00002017,C-4849,2026-06-10T07:18:52.946905,51.76,travel,17.9703,-136.2855,DEV-00749,True,1,9,25.68,0
TXN-00002018,C-1248,2026-06-22T17:18:52.946905,77.12,digital,31.8281,-135.8758,DEV-02321,False,1,12,53.67,0
TXN-00002019,C-1652,2026-07-26T02:18:52.946905,19.39,travel,5.8496,-10.3561,DEV-09518,True,2,14,21.63,0
TXN-00002020,C-3674,2026-07-17T19:18:52.946905,79.36,utilities,-75.7933,-128.8689,DEV-03460,False,2,3,185.4,1
TXN-00002021,C-4052,2026-07-19T17:18:52.946905,17.62,retail,-10.4333,78.3363,DEV-00007,False,4,3,96.07,0
TXN-00002022,C-4349,2026-07-21T23:18:52.946905,4.68,utilities,84.5864,-40.4594,DEV-00580,True,3,9,57.54,0
TXN-00002023,C-3594,2026-06-30T22:18:52.946905,111.12,utilities,-50.5819,91.6826,DEV-04680,True,1,7,35.19,0
TXN-00002024,C-0719,2026-07-01T21:18:52.946905,25.34,travel,14.1034,-77.5019,DEV-05480,True,4,2,25.26,0
TXN-00002025,C-0783,2026-06-14T20:18:52.946905,97.26,retail,73.5413,171.9187,DEV-04305,True,2,11,102.73,0
TXN-00002026,C-3046,2026-05-21T12:18:52.946905,179.11,travel,51.5068,17.0637,DEV-03638,False,1,7,67.9,0
TXN-00002027,C-1484,2026-06-20T22:18:52.946905,87.3,digital,79.4776,52.3899,DEV-02926,False,3,1,127.39,1
TXN-00002028,C-2631,2026-07-31T10:18:52.946905,85.07,travel,48.7429,-130.9122,DEV-01985,True,3,6,76.44,0
TXN-00002029,C-4893,2026-06-19T08:18:52.946905,118.79,utilities,14.5759,137.4878,DEV-06159,True,4,14,0.14,0
TXN-00002030,C-4991,2026-06-04T21:18:52.946905,144.12,food,-52.7538,-82.9997,DEV-00481,True,4,10,26.18,0
TXN-00002031,C-1524,2026-07-21T22:18:52.946905,110.54,utilities,45.8231,-176.1389,DEV-07601,False,2,8,24.59,0
TXN-00002032,C-1599,2026-05-22T06:18:52.946905,80.32,utilities,20.728,73.9222,DEV-01870,False,1,5,66.87,0
TXN-00002033,C-1911,2026-08-08T01:18:52.946905,20.68,retail,-32.6854,-5.6849,DEV-02613,True,3,11,80.14,0
TXN-00002034,C-4498,2026-08-18T14:18:52.946905,86.46,digital,-63.7748,123.9421,DEV-03127,False,2,1,89.01,0
TXN-00002035,C-1601,2026-05-31T16:18:52.946905,63.24,utilities,85.5001,6.0451,DEV-08194,True,4,9,57.19,0
TXN-00002036,C-0922,2026-07-11T09:18:52.946905,81.34,utilities,47.8278,108.8467,DEV-08515,True,4,11,220.1,0
TXN-00002037,C-2665,2026-06-15T02:18:52.946905,25.64,food,7.6171,47.814,DEV-02585,False,1,5,8.4,0
TXN-00002038,C-2261,2026-05-29T04:18:52.946905,54.03,food,-65.7823,-60.3319,DEV-03576,True,1,14,2.46,0
TXN-00002039,C-2857,2026-05-16T11:18:52.946905,218.37,food,-55.556,-10.3597,DEV-00079,True,3,9,6.77,0
TXN-00002040,C-2603,2026-05-17T00:18:52.946905,29.19,digital,22.5484,52.2762,DEV-08106,False,4,7,124.54,1
TXN-00002041,C-3528,2026-05-24T00:18:52.946905,63.3,digital,-45.3233,104.8489,DEV-08340,False,2,14,13.93,0
TXN-00002042,C-4234,2026-08-14T21:18:52.946905,128.27,food,48.5685,-127.094,DEV-05503,False,4,14,12.18,0
TXN-00002043,C-2896,2026-07-14T18:18:52.946905,17.3,retail,24.7225,144.61,DEV-03257,True,2,14,2.14,0
TXN-00002044,C-1449,2026-08-01T03:18:52.946905,5.72,travel,-56.8989,-9.7539,DEV-00434,False,4,8,2.5,0
TXN-00002045,C-1502,2026-05-29T19:18:52.946905,98.41,utilities,-71.3017,-155.6884,DEV-04874,True,3,8,6.29,0
TXN-00002046,C-4392,2026-07-11T13:18:52.946905,155.8,retail,-2.648,-52.9073,DEV-08485,False,4,13,81.22,0
TXN-00002047,C-0448,2026-07-24T03:18:52.946905,52.68,travel,81.6636,71.3472,DEV-04486,False,3,5,117.0,0
TXN-00002048,C-4115,2026-05-15T06:18:52.946905,181.37,food,31.4261,87.1299,DEV-08343,True,3,3,21.26,0
TXN-00002049,C-3692,2026-08-10T06:18:52.946905,30.45,travel,56.3925,115.4682,DEV-05188,False,4,2,37.47,1
TXN-00002050,C-0925,2026-07-14T05:18:52.946905,5.34,digital,-54.1057,171.6085,DEV-02045,False,4,2,22.67,0
TXN-00002051,C-1263,2026-07-05T09:18:52.946905,64.6,utilities,-81.7979,99.8102,DEV-06915,False,3,11,4.09,0
TXN-00002052,C-0048,2026-08-22T04:18:52.946905,119.01,utilities,-15.3434,86.6612,DEV-05674,False,1,5,67.1,0
TXN-00002053,C-4817,2026-07-26T23:18:52.946905,4.64,utilities,-13.706,-80.6596,DEV-07570,False,2,8,79.53,0
TXN-00002054,C-0263,2026-08-11T05:18:52.946905,240.36,food,15.988,139.3868,DEV-09683,False,2,14,50.09,1
TXN-00002055,C-3835,2026-06-20T10:18:52.946905,19.77,utilities,32.845,-56.8269,DEV-07104,True,4,9,160.17,0
TXN-00002056,C-1020,2026-06-13T08:18:52.946905,133.72,utilities,-13.3388,-142.2544,DEV-07846,True,3,9,28.69,0
TXN-00002057,C-3572,2026-06-22T17:18:52.946905,112.23,digital,-11.9399,18.4709,DEV-04436,False,4,3,91.66,0
TXN-00002058,C-1543,2026-07-26T01:18:52.946905,90.61,food,-85.8527,50.413,DEV-09776,False,1,8,29.31,0
TXN-00002059,C-3386,2026-05-25T22:18:52.946905,548.49,utilities,2.5982,-73.3945,DEV-08543,True,4,5,135.39,1
TXN-00002060,C-1068,2026-07-11T19:18:52.946905,9.13,food,-17.4756,164.7205,DEV-02295,True,2,6,18.5,0
TXN-00002061,C-3432,2026-07-16T17:18:52.946905,40.78,food,-39.4621,97.6559,DEV-04447,False,3,14,46.34,0
TXN-00002062,C-2035,2026-08-07T19:18:52.946905,67.59,food,5.8301,124.556,DEV-00471,True,3,5,41.6,0
TXN-00002063,C-2742,2026-06-06T07:18:52.946905,197.31,travel,74.6062,40.9636,DEV-05960,False,4,12,12.1,0
TXN-00002064,C-4032,2026-07-14T15:18:52.946905,31.55,food,-38.6924,130.2526,DEV-08228,False,1,13,113.33,0
TXN-00002065,C-0845,2026-06-18T03:18:52.946905,37.54,retail,80.8461,93.3219,DEV-06856,False,4,6,58.88,0
TXN-00002066,C-0457,2026-07-23T22:18:52.946905,12.89,travel,-46.5353,106.283,DEV-06345,True,2,4,12.02,0
TXN-00002067,C-4989,2026-06-30T12:18:52.946905,101.8,food,11.863,-135.6458,DEV-02208,True,2,8,49.63,0
TXN-00002068,C-1698,2026-07-04T18:18:52.946905,1.22,utilities,-17.606,-120.5813,DEV-04778,False,1,8,91.53,0
TXN-00002069,C-1592,2026-06-24T06:18:52.946905,74.77,travel,-25.5353,-32.0269,DEV-07087,False,4,13,3.85,0
TXN-00002070,C-1437,2026-06-06T11:18:52.946905,13.17,travel,-2.3633,-153.894,DEV-07452,False,1,9,9.02,0
TXN-00002071,C-4540,2026-06-18T18:18:52.946905,168.4,travel,47.5113,48.0091,DEV-09675,True,2,1,48.76,0
TXN-00002072,C-2147,2026-05-17T06:18:52.946905,51.14,retail,18.7931,-31.5554,DEV-04968,False,4,11,47.27,0
TXN-00002073,C-2485,2026-08-07T23:18:52.946905,196.31,travel,-70.1575,-130.7237,DEV-00135,True,3,10,20.07,0
TXN-00002074,C-0510,2026-06-30T04:18:52.946905,3.2,food,-60.4167,-86.5469,DEV-04765,True,4,2,92.76,1
TXN-00002075,C-3158,2026-08-05T12:18:52.946905,45.57,utilities,-88.2576,43.0272,DEV-05714,False,2,7,39.73,0
TXN-00002076,C-4644,2026-05-18T04:18:52.946905,32.75,utilities,70.4475,-88.1249,DEV-01801,True,4,8,5.59,0
TXN-00002077,C-2445,2026-06-02T19:18:52.946905,32.89,utilities,-52.0251,115.0092,DEV-09262,False,1,2,7.08,0
TXN-00002078,C-2704,2026-08-10T12:18:52.946905,170.32,travel,75.3547,-35.0447,DEV-09849,True,1,7,20.47,0
TXN-00002079,C-4931,2026-07-12T00:18:52.946905,187.44,digital,-74.4366,72.859,DEV-06518,False,2,7,114.8,0
TXN-00002080,C-2399,2026-05-22T08:18:52.946905,60.67,food,44.5592,-80.5267,DEV-05726,True,2,14,26.3,0
TXN-00002081,C-0211,2026-07-07T03:18:52.946905,14.24,retail,4.4823,152.1559,DEV-09911,True,4,10,25.84,1
TXN-00002082,C-4940,2026-05-15T04:18:52.946905,273.84,utilities,-60.8583,-151.1633,DEV-03964,False,1,1,23.45,1
TXN-00002083,C-2615,2026-06-18T07:18:52.946905,132.28,food,71.8918,-71.3926,DEV-05660,False,1,5,49.09,0
TXN-00002084,C-3408,2026-06-24T22:18:52.946905,30.23,utilities,-6.5942,48.5141,DEV-06702,True,4,8,22.57,0
TXN-00002085,C-0667,2026-06-24T23:18:52.946905,101.81,utilities,-31.424,-133.7199,DEV-09474,True,3,13,120.26,1
TXN-00002086,C-4292,2026-07-16T18:18:52.946905,90.22,retail,-42.379,-62.911,DEV-09265,False,4,3,101.97,0
TXN-00002087,C-0572,2026-06-04T23:18:52.946905,25.93,food,-68.1828,31.7401,DEV-07237,True,3,8,85.11,0
TXN-00002088,C-4792,2026-07-16T04:18:52.946905,13.91,digital,-70.6077,154.5993,DEV-07477,True,2,1,10.89,0
TXN-00002089,C-3174,2026-08-19T22:18:52.946905,80.96,digital,-24.0752,175.8219,DEV-01073,False,4,12,53.39,0
TXN-00002090,C-0600,2026-07-19T02:18:52.946905,1.72,retail,-65.9148,59.1176,DEV-07438,True,3,6,190.97,0
TXN-00002091,C-3365,2026-07-03T12:18:52.946905,2.22,utilities,-88.7968,109.2237,DEV-06204,True,3,9,97.81,0
TXN-00002092,C-1660,2026-07-03T04:18:52.946905,61.76,food,77.8484,161.1182,DEV-00796,True,3,5,51.8,1
TXN-00002093,C-3815,2026-06-23T02:18:52.946905,23.69,food,75.8587,-52.2275,DEV-04935,False,1,8,81.27,0
TXN-00002094,C-4094,2026-08-06T04:18:52.946905,49.98,digital,-52.3773,-120.6745,DEV-07028,True,3,14,12.62,0
TXN-00002095,C-0292,2026-06-08T17:18:52.946905,93.04,travel,-25.5197,-159.8851,DEV-09903,True,3,7,57.92,0
TXN-00002096,C-3174,2026-06-26T09:18:52.946905,104.74,travel,-32.3076,150.3803,DEV-04946,True,1,3,6.64,0
TXN-00002097,C-4838,2026-06-04T01:18:52.946905,5.34,utilities,78.5987,1.6268,DEV-05357,True,4,13,15.69,0
TXN-00002098,C-3954,2026-07-10T08:18:52.946905,187.54,travel,50.146,-163.5916,DEV-05326,True,2,12,6.74,0
TXN-00002099,C-2577,2026-06-10T10:18:52.946905,86.93,travel,-62.027,99.3083,DEV-05834,False,2,6,12.18,0
TXN-00002100,C-2622,2026-07-16T00:18:52.946905,106.03,digital,-53.5431,2.4753,DEV-00838,False,1,6,46.65,0
TXN-00002101,C-3379,2026-08-13T03:18:52.946905,57.8,retail,73.8645,30.8577,DEV-02290,True,2,7,46.98,0
TXN-00002102,C-1112,2026-05-21T08:18:52.946905,82.96,retail,-39.8383,-14.1078,DEV-05551,True,2,6,198.88,1
TXN-00002103,C-1324,2026-06-05T17:18:52.946905,54.74,digital,-73.3989,-43.6327,DEV-02725,False,3,3,146.01,0
TXN-00002104,C-2084,2026-08-01T19:18:52.946905,57.25,digital,9.8186,91.7181,DEV-04938,False,1,11,107.53,0
TXN-00002105,C-4475,2026-06-02T23:18:52.946905,15.77,digital,61.9254,-51.2888,DEV-07368,True,1,2,2.45,0
TXN-00002106,C-0579,2026-06-25T21:18:52.946905,22.45,travel,29.6525,124.9273,DEV-06382,True,3,9,8.09,0
TXN-00002107,C-4958,2026-05-29T11:18:52.946905,24.0,food,-80.6778,18.6293,DEV-07899,False,1,4,8.14,0
TXN-00002108,C-1059,2026-06-30T00:18:52.946905,57.74,digital,48.4549,-163.2531,DEV-04767,False,4,12,4.07,0
TXN-00002109,C-3388,2026-08-06T18:18:52.946905,160.07,digital,89.9391,-59.6707,DEV-08487,True,2,4,24.66,0
TXN-00002110,C-4602,2026-05-22T14:18:52.946905,151.87,retail,-54.5772,27.5042,DEV-07290,False,3,6,18.63,0
TXN-00002111,C-0276,2026-07-02T08:18:52.946905,2.07,digital,-52.1574,92.9574,DEV-00351,False,2,1,70.38,0
TXN-00002112,C-2506,2026-08-16T01:18:52.946905,93.82,food,-19.5231,-130.6318,DEV-05685,False,2,5,9.99,0
TXN-00002113,C-1486,2026-07-17T02:18:52.946905,223.65,retail,66.9485,-92.7785,DEV-09418,True,2,7,34.2,0
TXN-00002114,C-1586,2026-05-22T07:18:52.946905,136.7,food,50.939,49.4828,DEV-01335,True,3,7,23.24,1
TXN-00002115,C-4458,2026-08-16T00:18:52.946905,174.06,utilities,71.8609,-153.7698,DEV-04484,False,4,9,112.57,0
TXN-00002116,C-4368,2026-07-06T07:18:52.946905,67.35,travel,-54.4734,-55.0373,DEV-06733,False,3,11,1.68,0
TXN-00002117,C-0168,2026-07-25T20:18:52.946905,74.21,utilities,-15.0202,38.4515,DEV-04898,False,1,7,115.44,0
TXN-00002118,C-1497,2026-05-21T01:18:52.946905,55.36,retail,-84.1156,-122.4997,DEV-01925,False,3,1,15.77,0
TXN-00002119,C-3213,2026-06-14T18:18:52.946905,25.31,digital,-39.2188,-84.4058,DEV-01776,False,3,1,6.23,0
TXN-00002120,C-0930,2026-08-02T10:18:52.946905,115.96,food,84.7692,71.141,DEV-02347,True,3,2,114.3,0
TXN-00002121,C-1000,2026-05-17T00:18:52.946905,7.79,digital,-21.5486,-45.2319,DEV-09083,False,2,7,23.71,0
TXN-00002122,C-3694,2026-06-05T13:18:52.946905,10.63,digital,40.411,178.3376,DEV-01178,True,2,11,33.92,0
TXN-00002123,C-1720,2026-07-05T02:18:52.946905,119.92,digital,28.3821,-12.9835,DEV-03357,False,3,12,11.02,0
TXN-00002124,C-0524,2026-07-12T06:18:52.946905,42.04,food,81.4118,174.7199,DEV-03536,False,1,11,21.99,0
TXN-00002125,C-4629,2026-06-16T23:18:52.946905,42.25,food,-74.8249,-170.3756,DEV-01835,True,3,1,0.39,0
TXN-00002126,C-1580,2026-08-21T14:18:52.946905,9.67,digital,36.3744,-10.4696,DEV-01557,False,4,3,3.55,0
TXN-00002127,C-4802,2026-05-25T20:18:52.946905,202.47,retail,-31.7201,12.8501,DEV-02445,True,2,9,0.23,1
TXN-00002128,C-3380,2026-06-13T02:18:52.946905,73.68,retail,55.9876,-51.1121,DEV-06965,False,2,8,97.29,0
TXN-00002129,C-4205,2026-07-18T16:18:52.946905,64.74,travel,37.9387,-159.6585,DEV-01224,False,3,2,30.35,0
TXN-00002130,C-3964,2026-07-27T12:18:52.946905,45.38,utilities,17.9439,-151.5928,DEV-05092,False,1,2,27.52,0
TXN-00002131,C-1149,2026-05-15T14:18:52.946905,95.81,travel,-24.2635,147.8934,DEV-05934,False,2,5,8.16,1
TXN-00002132,C-0093,2026-05-15T21:18:52.946905,36.54,food,-7.2724,-76.2581,DEV-04870,True,1,10,18.35,0
TXN-00002133,C-0589,2026-08-05T06:18:52.946905,32.85,food,-40.5583,147.3372,DEV-03275,True,1,1,0.95,0
TXN-00002134,C-0634,2026-08-10T03:18:52.946905,83.56,food,-74.8335,42.594,DEV-02565,False,3,10,5.33,0
TXN-00002135,C-0725,2026-07-16T02:18:52.946905,264.57,retail,-59.1065,9.086,DEV-04328,False,2,6,157.76,0
TXN-00002136,C-4612,2026-08-04T01:18:52.946905,69.66,retail,13.4417,51.4183,DEV-01324,True,1,14,0.23,0
TXN-00002137,C-0439,2026-07-20T01:18:52.946905,160.05,utilities,-76.6485,1.4636,DEV-06330,True,1,2,48.52,0
TXN-00002138,C-1853,2026-06-23T01:18:52.946905,65.92,food,68.6054,83.2987,DEV-03281,True,4,12,27.66,0
TXN-00002139,C-2453,2026-07-02T06:18:52.946905,249.18,utilities,57.9247,0.4735,DEV-06553,False,3,11,33.61,0
TXN-00002140,C-2817,2026-08-12T22:18:52.946905,129.03,utilities,49.8545,17.7471,DEV-03379,True,3,4,23.77,0
TXN-00002141,C-3896,2026-07-30T01:18:52.946905,469.03,travel,-44.3128,33.9005,DEV-06631,True,3,10,109.22,0
TXN-00002142,C-3396,2026-07-07T13:18:52.946905,47.25,digital,83.4435,158.3606,DEV-07855,False,1,10,19.41,0
TXN-00002143,C-3376,2026-06-09T20:18:52.946905,52.3,travel,19.844,-48.3141,DEV-02625,False,1,14,67.16,0
TXN-00002144,C-1136,2026-07-07T02:18:52.946905,69.24,utilities,50.3247,-53.8988,DEV-03333,True,2,5,29.74,0
TXN-00002145,C-0784,2026-07-30T16:18:52.946905,38.49,travel,18.2198,-115.38,DEV-04683,False,1,10,99.1,0
TXN-00002146,C-2895,2026-06-22T20:18:52.946905,155.73,retail,-6.7484,-161.5798,DEV-01496,False,1,8,20.71,0
TXN-00002147,C-0293,2026-07-18T16:18:52.946905,120.11,utilities,-47.5602,-110.9656,DEV-07674,False,3,4,32.08,0
TXN-00002148,C-1899,2026-07-29T07:18:52.946905,18.25,digital,39.4535,99.8046,DEV-00033,True,4,13,159.11,0
TXN-00002149,C-2373,2026-08-05T05:18:52.946905,234.78,utilities,-5.0514,-61.0303,DEV-00351,True,4,3,76.25,0
TXN-00002150,C-2340,2026-06-29T21:18:52.946905,200.17,utilities,12.565,103.7435,DEV-04135,False,2,5,0.77,0
TXN-00002151,C-3618,2026-07-29T10:18:52.946905,93.32,food,-85.1402,163.8445,DEV-01427,False,1,2,25.04,0
TXN-00002152,C-2684,2026-08-07T15:18:52.946905,49.58,travel,-81.216,138.4927,DEV-04584,False,2,10,34.86,0
TXN-00002153,C-3875,2026-05-21T15:18:52.946905,44.59,digital,-74.9382,-177.3338,DEV-01537,True,4,9,16.89,0
TXN-00002154,C-4403,2026-06-19T07:18:52.946905,160.86,retail,-2.9967,-115.0294,DEV-03201,True,2,1,54.29,0
TXN-00002155,C-1335,2026-05-30T15:18:52.946905,189.91,food,-77.7174,-175.7045,DEV-06061,False,4,1,8.82,0
TXN-00002156,C-2501,2026-06-15T22:18:52.946905,86.9,digital,-63.2193,126.0876,DEV-03045,True,3,9,110.95,0
TXN-00002157,C-4056,2026-08-06T14:18:52.946905,4.62,utilities,54.749,-137.6303,DEV-00825,False,4,9,88.11,0
TXN-00002158,C-3510,2026-08-14T06:18:52.946905,104.68,food,-11.4164,137.0056,DEV-02187,False,1,7,37.66,0
TXN-00002159,C-0053,2026-05-18T01:18:52.946905,104.16,utilities,-14.7676,-121.9776,DEV-03036,True,3,8,62.85,0
TXN-00002160,C-3876,2026-07-14T15:18:52.946905,7.08,retail,-31.3889,-172.8278,DEV-07894,False,1,8,14.0,0
TXN-00002161,C-4085,2026-05-23T15:18:52.946905,92.4,retail,-55.6679,23.2672,DEV-02181,False,2,11,44.88,0
TXN-00002162,C-3955,2026-06-22T01:18:52.946905,245.96,utilities,-57.7207,-138.9681,DEV-05399,False,1,14,10.82,0
TXN-00002163,C-4030,2026-06-18T15:18:52.946905,92.28,travel,-69.1145,-119.8185,DEV-07277,False,2,8,64.02,0
TXN-00002164,C-3059,2026-07-11T01:18:52.946905,26.81,utilities,54.0177,-138.4745,DEV-05120,True,1,7,21.36,0
TXN-00002165,C-0261,2026-07-27T08:18:52.946905,169.05,food,57.1571,113.5158,DEV-09504,True,3,3,41.99,1
TXN-00002166,C-4831,2026-05-23T02:18:52.946905,20.91,utilities,-70.24,-162.2047,DEV-06711,False,1,7,55.7,0
TXN-00002167,C-3032,2026-07-09T14:18:52.946905,87.18,utilities,-87.9741,12.3998,DEV-09146,False,4,4,55.66,1
TXN-00002168,C-0940,2026-07-03T18:18:52.946905,33.89,utilities,43.5916,57.3266,DEV-09281,False,1,13,63.11,0
TXN-00002169,C-4992,2026-07-16T11:18:52.946905,94.08,digital,59.7975,-25.6975,DEV-00653,True,4,9,107.22,0
TXN-00002170,C-0392,2026-08-07T09:18:52.946905,143.16,retail,-53.1733,0.5053,DEV-02508,True,4,14,34.22,0
TXN-00002171,C-2501,2026-05-25T03:18:52.946905,210.78,digital,-22.9639,130.4573,DEV-04136,True,2,3,24.85,0
TXN-00002172,C-2446,2026-08-16T01:18:52.946905,142.79,travel,-21.5549,-6.0216,DEV-07215,True,1,3,21.39,0
TXN-00002173,C-4380,2026-06-03T17:18:52.946905,42.94,food,-11.9986,9.951,DEV-04108,True,3,8,43.07,0
TXN-00002174,C-4404,2026-08-11T22:18:52.946905,133.09,digital,-35.8554,-51.1988,DEV-08126,True,2,3,104.76,0
TXN-00002175,C-2556,2026-07-16T10:18:52.946905,157.78,utilities,2.4104,-34.2855,DEV-02991,False,4,7,67.94,0
TXN-00002176,C-2098,2026-07-11T21:18:52.946905,159.11,travel,-38.589,-3.6255,DEV-01695,False,1,8,41.28,0
TXN-00002177,C-0097,2026-07-14T04:18:52.946905,70.71,utilities,76.9163,-45.689,DEV-07188,True,3,11,6.35,0
TXN-00002178,C-4464,2026-07-30T05:18:52.946905,26.74,digital,22.5122,78.3021,DEV-03424,True,1,6,52.18,0
TXN-00002179,C-4929,2026-08-17T02:18:52.946905,150.35,utilities,-88.2514,18.4296,DEV-02020,True,4,14,19.26,1
TXN-00002180,C-4082,2026-05-20T21:18:52.946905,97.53,food,-71.007,-179.3479,DEV-05768,True,2,5,58.99,0
TXN-00002181,C-3961,2026-08-12T07:18:52.946905,124.34,utilities,54.57,34.8778,DEV-05413,True,3,1,44.13,1
TXN-00002182,C-1662,2026-07-05T10:18:52.946905,198.4,travel,-29.7391,-172.8403,DEV-06206,True,3,1,111.3,0
TXN-00002183,C-3854,2026-08-15T22:18:52.946905,37.63,travel,-77.0426,66.2986,DEV-08206,True,3,1,126.39,0
TXN-00002184,C-1852,2026-05-25T21:18:52.946905,9.88,travel,1.3767,21.1282,DEV-07859,True,1,7,1.83,0
TXN-00002185,C-4914,2026-08-22T17:18:52.946905,16.49,digital,-58.2692,67.0268,DEV-01654,False,1,3,108.53,0
TXN-00002186,C-4150,2026-07-13T15:18:52.946905,85.33,travel,54.9328,89.8274,DEV-05748,False,2,11,19.77,0
TXN-00002187,C-0280,2026-05-25T18:18:52.946905,7.15,utilities,58.2203,32.5735,DEV-06972,False,3,13,9.11,0
TXN-00002188,C-3388,2026-07-18T16:18:52.946905,209.04,retail,52.4718,-146.2422,DEV-02233,True,1,3,73.71,0
TXN-00002189,C-0524,2026-07-10T09:18:52.946905,24.91,travel,-47.3699,78.365,DEV-06835,False,2,3,53.65,0
TXN-00002190,C-0982,2026-06-24T21:18:52.946905,37.44,food,30.514,68.3769,DEV-06237,True,3,13,18.87,0
TXN-00002191,C-4201,2026-06-10T14:18:52.946905,57.7,food,-34.9518,33.4866,DEV-01030,True,1,12,92.05,0
TXN-00002192,C-2624,2026-08-22T10:18:52.946905,173.75,food,-58.2168,77.4423,DEV-09362,True,2,7,44.89,0
TXN-00002193,C-4028,2026-05-15T18:18:52.946905,13.76,utilities,-68.8194,68.8581,DEV-08048,True,3,10,13.44,0
TXN-00002194,C-1779,2026-05-25T17:18:52.946905,29.9,utilities,64.9558,158.8055,DEV-00716,False,2,1,4.21,0
TXN-00002195,C-4600,2026-07-13T19:18:52.946905,55.42,travel,-21.2107,83.2082,DEV-07278,True,4,9,38.72,0
TXN-00002196,C-3377,2026-05-20T14:18:52.946905,2.08,digital,11.4059,97.2318,DEV-06618,False,4,13,31.71,0
TXN-00002197,C-4829,2026-07-15T11:18:52.946905,21.74,food,68.8957,103.8044,DEV-04216,False,4,6,127.97,0
TXN-00002198,C-2831,2026-08-07T22:18:52.946905,55.51,utilities,-53.1496,-31.7813,DEV-01867,False,2,5,24.85,0
TXN-00002199,C-0875,2026-05-15T13:18:52.946905,0.85,utilities,-53.2922,157.5834,DEV-03843,False,3,10,24.65,0
TXN-00002200,C-3073,2026-07-19T08:18:52.946905,46.25,utilities,-12.2657,138.3623,DEV-00134,False,3,3,51.14,0
TXN-00002201,C-3218,2026-08-01T10:18:52.946905,58.7,food,54.2916,-11.4621,DEV-07581,True,4,10,29.37,0
TXN-00002202,C-3842,2026-08-12T15:18:52.946905,56.73,digital,-57.1235,82.1794,DEV-06709,False,2,7,164.97,0
TXN-00002203,C-4931,2026-08-04T08:18:52.946905,125.96,utilities,80.813,-42.517,DEV-08457,True,4,2,12.97,0
TXN-00002204,C-1879,2026-08-15T20:18:52.946905,182.14,travel,2.5126,-44.9723,DEV-08016,True,3,14,19.46,0
TXN-00002205,C-2303,2026-07-23T22:18:52.946905,187.59,travel,-13.6846,125.4962,DEV-06791,True,1,13,14.2,0
TXN-00002206,C-2344,2026-07-29T18:18:52.946905,32.24,travel,43.2303,-143.8932,DEV-07905,True,1,1,27.17,0
TXN-00002207,C-3266,2026-07-30T11:18:52.946905,13.9,food,-43.5457,95.4057,DEV-00516,False,3,6,52.67,0
TXN-00002208,C-2106,2026-05-16T06:18:52.946905,370.09,travel,30.7792,33.5791,DEV-00830,False,1,4,42.13,0
TXN-00002209,C-1891,2026-06-27T08:18:52.946905,67.47,digital,76.751,9.4816,DEV-09764,False,4,5,43.79,0
