customer_id,name,segment,tenure_months,monthly_charges,total_charges,credit_limit,credit_utilization,education,marital_status,age,phone_service,internet_service,contract_type,payment_method,churn_flag,default_flag
C-0822,Customer 822,enterprise,9,83.55,1797.09,5000,0.88,Bachelors,Single,66,Yes,Fiber optic,Two year,Mailed check,0,1
C-0823,Customer 823,sme,69,23.24,6386.79,1000,0.8,Bachelors,Married,21,No,Fiber optic,Two year,Mailed check,0,1
C-0824,Customer 824,retail,10,122.44,6887.21,1000,0.57,High School,Married,41,No,DSL,One year,Bank transfer,0,1
C-0825,Customer 825,sme,25,24.11,3035.82,50000,0.21,PhD,Married,62,Yes,DSL,Month-to-month,Credit card,0,0
C-0826,Customer 826,sme,66,49.87,6898.87,10000,0.77,PhD,Single,45,Yes,Fiber optic,Two year,Electronic check,0,1
C-0827,Customer 827,sme,5,114.66,3497.27,5000,0.2,Bachelors,Married,19,Yes,No,Month-to-month,Mailed check,1,1
C-0828,Customer 828,sme,27,106.43,205.57,5000,0.47,Masters,Married,25,No,No,Two year,Electronic check,0,1
C-0829,Customer 829,sme,60,76.2,5973.9,50000,0.56,PhD,Married,45,Yes,DSL,One year,Bank transfer,1,0
C-0830,Customer 830,enterprise,47,31.16,6523.31,50000,0.24,PhD,Married,58,No,Fiber optic,One year,Credit card,0,0
C-0831,Customer 831,enterprise,66,39.42,7490.65,10000,0.66,PhD,Single,27,No,Fiber optic,One year,Mailed check,0,0
C-0832,Customer 832,enterprise,62,116.72,3262.25,10000,0.62,Masters,Single,25,No,No,One year,Bank transfer,0,1
C-0833,Customer 833,enterprise,15,48.36,4727.56,50000,0.4,Bachelors,Married,50,No,Fiber optic,Two year,Bank transfer,0,0
C-0834,Customer 834,retail,15,146.51,430.84,5000,0.42,High School,Single,66,No,DSL,One year,Electronic check,1,1
C-0835,Customer 835,sme,14,69.68,678.1,50000,0.28,PhD,Single,59,Yes,No,One year,Electronic check,0,1
C-0836,Customer 836,retail,53,27.38,6101.01,50000,0.28,PhD,Married,64,No,No,Two year,Mailed check,0,0
C-0837,Customer 837,retail,12,21.02,4416.18,5000,0.24,Bachelors,Single,26,Yes,Fiber optic,One year,Electronic check,0,0
C-0838,Customer 838,enterprise,8,58.14,5361.25,5000,0.76,High School,Married,79,No,No,Two year,Credit card,1,1
C-0839,Customer 839,retail,22,65.39,7239.14,1000,0.69,High School,Married,69,No,Fiber optic,Month-to-month,Mailed check,0,1
C-0840,Customer 840,sme,27,82.02,4295.67,1000,0.13,Masters,Married,57,No,Fiber optic,One year,Mailed check,0,1
C-0841,Customer 841,retail,10,126.97,3664.42,50000,0.38,Bachelors,Married,27,Yes,No,One year,Bank transfer,0,1
C-0842,Customer 842,retail,64,88.1,5355.45,5000,0.82,Masters,Married,53,No,DSL,Month-to-month,Electronic check,0,1
C-0843,Customer 843,sme,15,52.37,3103.67,5000,0.48,Masters,Single,48,No,No,Two year,Bank transfer,0,1
C-0844,Customer 844,sme,18,68.9,5891.35,50000,0.76,High School,Single,32,No,Fiber optic,Month-to-month,Mailed check,0,0
C-0845,Customer 845,retail,13,49.26,1697.48,5000,0.39,Masters,Single,76,Yes,DSL,Month-to-month,Electronic check,0,0
C-0846,Customer 846,retail,62,146.61,3539.52,50000,0.75,Masters,Married,79,No,DSL,One year,Bank transfer,0,1
C-0847,Customer 847,enterprise,14,144.74,1574.92,1000,0.19,Masters,Single,58,No,Fiber optic,Two year,Mailed check,0,1
C-0848,Customer 848,retail,32,97.1,1987.95,50000,0.45,High School,Single,72,No,Fiber optic,One year,Mailed check,0,0
C-0849,Customer 849,retail,15,87.67,4166.85,10000,0.7,High School,Married,57,Yes,No,One year,Electronic check,1,1
C-0850,Customer 850,retail,46,27.31,2555.51,50000,0.46,Masters,Married,22,Yes,DSL,Two year,Mailed check,0,0
C-0851,Customer 851,enterprise,26,92.54,670.66,1000,0.2,High School,Single,50,Yes,DSL,One year,Mailed check,0,1
C-0852,Customer 852,retail,26,62.8,1757.96,1000,0.64,Masters,Single,53,Yes,DSL,One year,Credit card,0,1
C-0853,Customer 853,retail,64,50.29,2841.26,5000,0.85,High School,Single,40,Yes,DSL,Month-to-month,Bank transfer,0,1
C-0854,Customer 854,retail,34,123.27,7754.79,50000,0.59,Masters,Single,32,Yes,Fiber optic,One year,Mailed check,0,0
C-0855,Customer 855,enterprise,7,128.37,5669.67,1000,0.78,High School,Married,54,Yes,Fiber optic,One year,Bank transfer,0,1
C-0856,Customer 856,retail,23,33.18,4212.31,50000,0.3,Bachelors,Married,78,No,Fiber optic,One year,Credit card,0,0
C-0857,Customer 857,sme,46,71.02,201.44,50000,0.74,Bachelors,Single,33,Yes,DSL,Month-to-month,Mailed check,0,1
C-0858,Customer 858,retail,45,32.05,2030.61,5000,0.11,PhD,Married,69,No,No,Two year,Electronic check,0,0
C-0859,Customer 859,sme,65,108.51,331.69,50000,0.23,Masters,Married,60,No,DSL,One year,Credit card,0,1
C-0860,Customer 860,retail,35,106.24,112.5,10000,0.15,Bachelors,Single,25,No,DSL,One year,Mailed check,0,1
C-0861,Customer 861,enterprise,12,142.97,3285.09,1000,0.46,Bachelors,Married,50,No,DSL,One year,Credit card,0,1
C-0862,Customer 862,retail,59,131.8,6777.19,5000,0.39,High School,Married,67,No,DSL,Two year,Mailed check,1,1
C-0863,Customer 863,retail,57,97.0,1304.67,5000,0.67,PhD,Married,53,Yes,DSL,Month-to-month,Credit card,1,1
C-0864,Customer 864,enterprise,28,20.68,6001.05,10000,0.88,High School,Married,68,No,DSL,Two year,Electronic check,0,0
C-0865,Customer 865,retail,55,77.77,6131.81,1000,0.81,PhD,Married,58,No,No,Month-to-month,Mailed check,1,1
C-0866,Customer 866,enterprise,25,141.34,3189.58,1000,0.67,High School,Single,74,No,Fiber optic,One year,Electronic check,1,1
C-0867,Customer 867,enterprise,67,110.74,7432.22,1000,0.45,Bachelors,Married,34,No,Fiber optic,Month-to-month,Credit card,1,1
C-0868,Customer 868,sme,70,39.42,7186.18,1000,0.3,Masters,Single,18,Yes,DSL,Month-to-month,Credit card,1,1
C-0869,Customer 869,sme,10,146.34,1194.47,5000,0.27,High School,Single,45,No,DSL,One year,Credit card,1,1
C-0870,Customer 870,sme,6,81.81,7987.63,1000,0.73,Bachelors,Single,76,No,Fiber optic,One year,Credit card,0,1
C-0871,Customer 871,enterprise,38,131.17,7767.58,50000,0.48,Masters,Single,38,Yes,Fiber optic,Two year,Mailed check,0,0
C-0872,Customer 872,retail,23,97.03,3756.97,50000,0.38,Bachelors,Single,64,No,No,One year,Credit card,1,0
C-0873,Customer 873,enterprise,64,132.78,3117.01,1000,0.83,High School,Married,49,Yes,DSL,Month-to-month,Credit card,1,1
C-0874,Customer 874,enterprise,63,86.86,6214.41,10000,0.71,PhD,Married,69,Yes,Fiber optic,One year,Credit card,0,1
C-0875,Customer 875,retail,65,102.2,1468.77,1000,0.6,Bachelors,Married,32,Yes,DSL,Two year,Bank transfer,0,1
C-0876,Customer 876,retail,14,52.16,5469.3,10000,0.21,PhD,Single,59,No,No,Month-to-month,Credit card,1,1
C-0877,Customer 877,enterprise,7,74.01,4982.02,50000,0.68,High School,Single,54,Yes,Fiber optic,Two year,Mailed check,0,1
C-0878,Customer 878,sme,53,108.79,5501.66,5000,0.28,PhD,Married,20,No,DSL,One year,Electronic check,0,1
C-0879,Customer 879,retail,3,26.19,5415.8,5000,0.2,Bachelors,Married,68,No,DSL,One year,Electronic check,0,0
C-0880,Customer 880,enterprise,63,139.63,3928.27,5000,0.11,High School,Married,32,No,DSL,Month-to-month,Electronic check,0,1
C-0881,Customer 881,retail,71,57.14,7537.08,10000,0.3,Masters,Single,39,Yes,Fiber optic,One year,Electronic check,0,0
C-0882,Customer 882,sme,49,132.8,5904.93,10000,0.43,PhD,Single,36,Yes,Fiber optic,Two year,Mailed check,0,1
C-0883,Customer 883,enterprise,27,144.21,5009.0,10000,0.63,High School,Single,63,No,Fiber optic,Two year,Bank transfer,0,1
C-0884,Customer 884,sme,29,103.6,3654.2,5000,0.37,Masters,Married,43,No,No,Two year,Mailed check,1,1
C-0885,Customer 885,sme,17,88.06,4918.31,1000,0.28,High School,Married,19,Yes,No,Two year,Credit card,0,1
C-0886,Customer 886,retail,54,42.61,1788.03,50000,0.88,Bachelors,Married,64,No,Fiber optic,Two year,Mailed check,0,0
C-0887,Customer 887,enterprise,32,73.58,3402.24,1000,0.82,High School,Single,38,No,No,Two year,Credit card,0,1
C-0888,Customer 888,enterprise,6,62.33,4189.34,50000,0.61,High School,Married,34,No,DSL,Month-to-month,Credit card,0,0
C-0889,Customer 889,enterprise,10,100.53,5543.63,5000,0.41,PhD,Single,68,Yes,Fiber optic,Month-to-month,Electronic check,0,1
C-0890,Customer 890,enterprise,55,143.54,1645.04,1000,0.79,Bachelors,Married,47,No,No,Month-to-month,Bank transfer,0,1
C-0891,Customer 891,enterprise,46,146.04,786.04,10000,0.87,Bachelors,Single,49,Yes,Fiber optic,One year,Mailed check,0,1
C-0892,Customer 892,sme,36,138.85,2148.97,10000,0.44,High School,Single,66,No,Fiber optic,One year,Mailed check,0,1
C-0893,Customer 893,enterprise,33,84.22,3107.36,10000,0.26,High School,Married,48,No,DSL,One year,Credit card,0,1
C-0894,Customer 894,retail,42,62.44,6204.84,10000,0.37,High School,Married,33,No,No,One year,Bank transfer,0,0
C-0895,Customer 895,retail,23,25.99,3195.69,50000,0.89,Masters,Single,21,Yes,Fiber optic,Month-to-month,Credit card,1,0
C-0896,Customer 896,retail,68,112.48,7524.03,1000,0.25,Bachelors,Single,48,Yes,Fiber optic,Month-to-month,Credit card,1,1
C-0897,Customer 897,enterprise,63,93.1,894.61,10000,0.48,Masters,Single,62,Yes,DSL,One year,Electronic check,0,1
C-0898,Customer 898,sme,62,138.96,5436.33,50000,0.16,Bachelors,Single,19,No,No,Month-to-month,Mailed check,0,1
C-0899,Customer 899,retail,23,127.2,3535.94,10000,0.89,Bachelors,Single,54,No,Fiber optic,Two year,Mailed check,1,1
C-0900,Customer 900,sme,43,59.22,5582.55,1000,0.2,Bachelors,Single,68,No,DSL,Two year,Electronic check,0,1
C-0901,Customer 901,retail,56,42.08,7423.89,10000,0.51,Masters,Single,76,Yes,Fiber optic,Month-to-month,Credit card,0,0
C-0902,Customer 902,sme,67,20.92,1981.7,1000,0.32,Bachelors,Married,55,Yes,Fiber optic,One year,Electronic check,0,1
C-0903,Customer 903,sme,38,46.06,7657.11,10000,0.85,PhD,Single,50,Yes,DSL,Month-to-month,Credit card,0,0
C-0904,Customer 904,sme,67,149.46,4103.79,10000,0.53,Masters,Married,46,Yes,Fiber optic,Month-to-month,Bank transfer,0,1
C-0905,Customer 905,retail,71,20.45,1393.37,10000,0.68,Masters,Single,25,No,Fiber optic,Month-to-month,Bank transfer,1,0
C-0906,Customer 906,enterprise,10,140.17,6464.48,1000,0.59,High School,Married,50,No,DSL,One year,Electronic check,0,1
C-0907,Customer 907,sme,7,69.14,4226.21,1000,0.74,Masters,Married,77,No,Fiber optic,Two year,Mailed check,0,1
C-0908,Customer 908,retail,20,113.42,7332.39,10000,0.66,High School,Single,61,Yes,DSL,Month-to-month,Bank transfer,1,1
C-0909,Customer 909,sme,35,77.3,4336.05,5000,0.5,Bachelors,Married,50,No,DSL,One year,Mailed check,1,1
C-0910,Customer 910,retail,53,89.25,6277.16,5000,0.72,Masters,Single,34,No,Fiber optic,Two year,Mailed check,0,1
C-0911,Customer 911,enterprise,45,50.29,6914.42,5000,0.17,Bachelors,Single,79,No,Fiber optic,Two year,Credit card,0,1
C-0912,Customer 912,sme,33,34.84,2924.65,1000,0.4,Masters,Married,57,Yes,No,Month-to-month,Mailed check,0,1
C-0913,Customer 913,sme,30,119.03,1253.32,5000,0.73,Masters,Single,35,No,DSL,Two year,Mailed check,0,1
C-0914,Customer 914,sme,39,79.23,4067.93,10000,0.2,Bachelors,Married,46,Yes,No,One year,Electronic check,0,1
C-0915,Customer 915,sme,58,110.73,7121.74,5000,0.72,High School,Single,71,Yes,DSL,Two year,Bank transfer,0,1
C-0916,Customer 916,sme,18,99.48,2251.26,5000,0.4,Masters,Single,42,No,Fiber optic,One year,Mailed check,0,1
C-0917,Customer 917,enterprise,35,83.1,3776.5,5000,0.67,PhD,Single,67,Yes,No,Two year,Credit card,0,1
C-0918,Customer 918,enterprise,60,55.77,6560.17,1000,0.35,PhD,Married,33,No,DSL,Month-to-month,Electronic check,0,1
C-0919,Customer 919,retail,20,60.61,152.18,10000,0.83,PhD,Single,62,Yes,Fiber optic,One year,Bank transfer,0,1
C-0920,Customer 920,sme,10,45.04,4484.58,10000,0.81,High School,Married,21,No,Fiber optic,Two year,Electronic check,0,1
C-0921,Customer 921,sme,71,70.88,3318.19,10000,0.36,Masters,Married,79,No,DSL,Two year,Credit card,0,0
C-0922,Customer 922,sme,36,22.88,6541.93,50000,0.66,PhD,Single,59,Yes,Fiber optic,Two year,Bank transfer,0,0
C-0923,Customer 923,retail,47,131.74,147.65,1000,0.27,Masters,Single,37,No,DSL,Two year,Credit card,0,1
C-0924,Customer 924,enterprise,10,82.37,3318.02,1000,0.28,High School,Married,73,Yes,Fiber optic,Month-to-month,Electronic check,0,1
C-0925,Customer 925,enterprise,38,113.07,4217.07,5000,0.48,Masters,Single,20,Yes,DSL,Two year,Electronic check,0,1
C-0926,Customer 926,retail,9,144.71,7026.05,1000,0.87,PhD,Married,63,Yes,Fiber optic,Month-to-month,Electronic check,0,1
C-0927,Customer 927,enterprise,26,133.2,2036.55,1000,0.88,High School,Married,64,Yes,DSL,Month-to-month,Mailed check,0,1
C-0928,Customer 928,retail,71,109.29,6528.31,5000,0.75,High School,Married,22,No,No,Two year,Bank transfer,0,1
C-0929,Customer 929,sme,48,144.59,2066.25,50000,0.46,High School,Married,34,Yes,No,Two year,Bank transfer,0,1
C-0930,Customer 930,retail,37,122.1,356.41,5000,0.83,Bachelors,Married,59,No,No,Two year,Credit card,1,1
C-0931,Customer 931,retail,57,122.84,4317.6,50000,0.85,Masters,Married,25,Yes,DSL,Month-to-month,Bank transfer,0,0
C-0932,Customer 932,retail,25,32.75,5034.62,10000,0.19,High School,Single,41,Yes,DSL,Month-to-month,Bank transfer,1,0
C-0933,Customer 933,retail,53,99.17,7832.73,1000,0.58,Masters,Single,25,Yes,Fiber optic,Month-to-month,Electronic check,0,1
C-0934,Customer 934,enterprise,11,82.73,118.46,50000,0.48,PhD,Married,41,No,DSL,Two year,Electronic check,0,0
C-0935,Customer 935,retail,68,135.07,3594.5,5000,0.88,PhD,Married,66,No,No,One year,Bank transfer,0,1
C-0936,Customer 936,sme,13,63.18,5775.94,10000,0.71,High School,Single,66,No,DSL,Month-to-month,Electronic check,0,1
C-0937,Customer 937,sme,13,94.48,6364.79,50000,0.25,Bachelors,Single,51,No,No,One year,Credit card,0,0
C-0938,Customer 938,retail,8,96.1,5570.32,1000,0.31,Masters,Single,19,Yes,Fiber optic,Two year,Credit card,0,1
C-0939,Customer 939,retail,56,109.26,6414.06,50000,0.26,Bachelors,Single,43,Yes,No,Month-to-month,Credit card,0,0
C-0940,Customer 940,sme,14,51.18,6871.98,1000,0.82,PhD,Single,20,No,No,One year,Electronic check,0,1
C-0941,Customer 941,enterprise,60,149.58,5975.37,5000,0.75,Masters,Single,23,Yes,DSL,Month-to-month,Electronic check,0,1
C-0942,Customer 942,enterprise,1,53.06,961.43,5000,0.88,High School,Married,26,Yes,Fiber optic,One year,Credit card,0,1
C-0943,Customer 943,retail,63,142.81,6969.53,1000,0.35,PhD,Single,36,Yes,DSL,Two year,Mailed check,0,1
C-0944,Customer 944,sme,14,44.99,2642.37,10000,0.83,Bachelors,Single,43,No,Fiber optic,Month-to-month,Mailed check,0,1
C-0945,Customer 945,retail,28,148.52,7243.02,50000,0.82,Masters,Married,56,No,DSL,Month-to-month,Credit card,1,0
C-0946,Customer 946,sme,7,36.87,4754.52,1000,0.67,PhD,Single,76,Yes,Fiber optic,One year,Electronic check,1,1
C-0947,Customer 947,enterprise,26,94.05,5450.08,50000,0.82,High School,Married,23,Yes,DSL,Two year,Electronic check,0,1
C-0948,Customer 948,retail,70,70.14,4836.11,5000,0.64,PhD,Single,50,Yes,Fiber optic,Month-to-month,Mailed check,0,1
C-0949,Customer 949,enterprise,30,142.62,5082.71,10000,0.64,PhD,Married,57,Yes,DSL,Month-to-month,Bank transfer,1,1
C-0950,Customer 950,sme,50,96.08,1509.44,50000,0.44,PhD,Single,53,No,DSL,One year,Bank transfer,1,0
C-0951,Customer 951,sme,18,130.89,5564.19,1000,0.8,Bachelors,Married,68,Yes,DSL,Month-to-month,Electronic check,1,1
C-0952,Customer 952,enterprise,58,30.74,7293.48,5000,0.44,Masters,Married,57,Yes,DSL,One year,Bank transfer,1,1
C-0953,Customer 953,enterprise,58,25.44,3545.94,1000,0.11,Bachelors,Single,62,No,Fiber optic,Two year,Electronic check,0,1
C-0954,Customer 954,sme,20,83.37,6625.65,1000,0.19,PhD,Married,69,No,Fiber optic,Month-to-month,Mailed check,1,1
C-0955,Customer 955,retail,40,89.32,7128.54,10000,0.43,High School,Married,27,No,No,One year,Credit card,1,0
C-0956,Customer 956,retail,30,70.99,6741.17,50000,0.34,PhD,Married,21,No,Fiber optic,Two year,Credit card,0,0
C-0957,Customer 957,retail,5,120.0,3054.36,10000,0.48,PhD,Married,33,No,DSL,Month-to-month,Bank transfer,1,0
C-0958,Customer 958,sme,58,108.08,1814.82,10000,0.89,High School,Married,26,No,Fiber optic,Month-to-month,Credit card,0,1
C-0959,Customer 959,retail,22,63.32,964.63,1000,0.66,High School,Married,53,Yes,No,Month-to-month,Mailed check,0,1
C-0960,Customer 960,enterprise,22,122.97,6749.05,1000,0.74,PhD,Single,61,No,No,Month-to-month,Bank transfer,1,1
C-0961,Customer 961,enterprise,8,118.12,307.41,10000,0.71,PhD,Married,30,Yes,Fiber optic,One year,Credit card,0,1
C-0962,Customer 962,sme,5,83.37,1288.75,5000,0.73,PhD,Married,73,Yes,No,One year,Credit card,0,1
C-0963,Customer 963,sme,20,65.77,7480.94,10000,0.82,Masters,Married,48,No,Fiber optic,One year,Credit card,0,1
C-0964,Customer 964,sme,39,95.66,2649.6,50000,0.32,High School,Married,64,No,DSL,One year,Credit card,0,0
C-0965,Customer 965,enterprise,3,149.35,1276.0,5000,0.84,Bachelors,Single,38,Yes,DSL,Two year,Bank transfer,0,1
C-0966,Customer 966,retail,49,23.7,4029.68,5000,0.85,Bachelors,Single,27,No,Fiber optic,Two year,Credit card,0,0
C-0967,Customer 967,retail,28,41.09,1515.33,50000,0.22,High School,Single,60,Yes,Fiber optic,Month-to-month,Mailed check,1,0
C-0968,Customer 968,retail,49,50.17,908.76,10000,0.48,PhD,Single,36,Yes,DSL,One year,Electronic check,0,1
C-0969,Customer 969,sme,13,65.64,6669.56,1000,0.65,PhD,Married,66,No,No,One year,Bank transfer,0,1
C-0970,Customer 970,enterprise,11,133.56,3670.21,10000,0.57,Masters,Single,39,No,No,Month-to-month,Electronic check,0,1
C-0971,Customer 971,enterprise,63,111.75,6645.19,50000,0.65,Masters,Single,30,No,No,Two year,Mailed check,0,0
C-0972,Customer 972,sme,53,68.96,4855.5,1000,0.74,High School,Single,65,No,No,Two year,Mailed check,0,1
C-0973,Customer 973,retail,39,65.84,7346.73,5000,0.42,Masters,Single,24,Yes,Fiber optic,Month-to-month,Bank transfer,0,1
C-0974,Customer 974,retail,4,48.12,3569.93,50000,0.75,Bachelors,Married,70,Yes,DSL,One year,Credit card,0,1
C-0975,Customer 975,enterprise,48,36.6,1156.07,1000,0.75,High School,Single,39,Yes,Fiber optic,Two year,Mailed check,0,1
C-0976,Customer 976,retail,28,74.69,2995.62,5000,0.69,Masters,Single,36,Yes,Fiber optic,One year,Electronic check,0,1
C-0977,Customer 977,retail,7,78.84,7161.27,10000,0.74,High School,Single,78,Yes,No,Two year,Bank transfer,1,1
C-0978,Customer 978,enterprise,42,131.22,4919.29,5000,0.73,PhD,Married,69,No,No,One year,Electronic check,0,1
C-0979,Customer 979,sme,59,141.57,6310.65,50000,0.55,High School,Single,62,No,DSL,Month-to-month,Credit card,0,0
C-0980,Customer 980,enterprise,63,126.09,3405.56,5000,0.46,Masters,Single,65,No,No,Two year,Bank transfer,0,1
C-0981,Customer 981,enterprise,10,135.2,4198.73,10000,0.41,High School,Single,37,No,Fiber optic,One year,Credit card,1,1
C-0982,Customer 982,enterprise,44,50.47,7894.0,1000,0.52,PhD,Single,23,Yes,No,Month-to-month,Credit card,1,1
C-0983,Customer 983,retail,61,39.21,3729.8,1000,0.18,Masters,Married,45,No,No,Month-to-month,Electronic check,0,1
C-0984,Customer 984,sme,27,52.07,7095.31,10000,0.34,Masters,Married,50,Yes,Fiber optic,Two year,Electronic check,0,0
C-0985,Customer 985,sme,21,131.58,6200.38,50000,0.85,PhD,Single,50,No,DSL,One year,Electronic check,0,0
C-0986,Customer 986,enterprise,37,146.31,3995.34,5000,0.45,High School,Married,53,No,No,One year,Electronic check,0,1
C-0987,Customer 987,enterprise,40,58.74,4066.17,50000,0.33,PhD,Single,48,Yes,Fiber optic,Two year,Mailed check,0,0
C-0988,Customer 988,enterprise,55,127.36,754.77,5000,0.15,Masters,Single,47,Yes,Fiber optic,Two year,Mailed check,0,1
C-0989,Customer 989,enterprise,32,51.16,4033.53,50000,0.38,High School,Single,68,Yes,Fiber optic,Month-to-month,Bank transfer,0,0
C-0990,Customer 990,sme,5,40.81,313.22,10000,0.14,High School,Married,35,No,No,Two year,Credit card,0,1
C-0991,Customer 991,retail,51,115.57,4696.33,5000,0.11,Masters,Single,22,No,No,Month-to-month,Credit card,0,1
C-0992,Customer 992,enterprise,18,145.07,5299.97,5000,0.21,High School,Single,56,No,DSL,Month-to-month,Mailed check,0,1
C-0993,Customer 993,retail,68,32.33,6415.82,50000,0.74,PhD,Married,34,Yes,DSL,Two year,Electronic check,0,1
C-0994,Customer 994,sme,61,135.33,7039.2,1000,0.35,Masters,Married,52,No,Fiber optic,Two year,Bank transfer,0,1
C-0995,Customer 995,enterprise,61,149.72,1918.16,1000,0.7,High School,Married,73,No,Fiber optic,Two year,Mailed check,0,1
C-0996,Customer 996,enterprise,25,149.82,3529.07,10000,0.42,PhD,Single,35,No,Fiber optic,One year,Bank transfer,1,1
C-0997,Customer 997,enterprise,23,145.85,7109.41,10000,0.3,Masters,Married,21,No,DSL,Two year,Mailed check,0,1
C-0998,Customer 998,sme,29,140.65,1825.75,5000,0.17,Bachelors,Single,22,Yes,Fiber optic,Two year,Bank transfer,0,1
C-0999,Customer 999,retail,30,35.36,6130.31,5000,0.54,Bachelors,Married,47,Yes,DSL,Two year,Mailed check,0,1
C-1000,Customer 1000,enterprise,71,97.34,4580.52,1000,0.19,Bachelors,Single,68,Yes,DSL,Two year,Bank transfer,0,1
C-1001,Customer 1001,sme,44,119.4,4934.56,10000,0.4,High School,Married,21,Yes,Fiber optic,Two year,Electronic check,1,0
C-1002,Customer 1002,sme,26,24.72,266.79,10000,0.22,High School,Married,20,No,Fiber optic,Month-to-month,Electronic check,1,0
C-1003,Customer 1003,sme,69,60.98,7293.2,10000,0.55,Masters,Married,45,Yes,Fiber optic,Two year,Bank transfer,0,0
C-1004,Customer 1004,retail,69,132.91,2316.57,10000,0.55,Bachelors,Single,68,No,No,Month-to-month,Credit card,1,1
