event_id,timestamp,source_ip,dest_ip,protocol,service,duration,src_bytes,dst_bytes,attack_category,is_attack,severity
CYB-0016368,2026-08-07T14:18:53.555119,192.168.28.103,10.0.191.63,icmp,dns,2.844,4478,6188,Normal,0,Low
CYB-0016369,2026-06-14T22:18:53.555119,192.168.229.23,10.0.30.83,udp,ftp,6.891,9474,5014,Fuzzers,1,High
CYB-0016370,2026-08-11T17:18:53.555119,192.168.172.139,10.0.154.164,tcp,ssh,9.767,8187,5514,Normal,0,Low
CYB-0016371,2026-06-20T07:18:53.555119,192.168.23.46,10.0.249.219,tcp,ftp,9.756,5551,7448,Normal,0,Low
CYB-0016372,2026-06-29T15:18:53.555119,192.168.174.30,10.0.10.103,udp,http,4.496,1969,3354,Normal,0,Low
CYB-0016373,2026-05-18T20:18:53.555119,192.168.157.186,10.0.126.25,udp,dns,1.957,5901,9505,Normal,0,Low
CYB-0016374,2026-07-30T14:18:53.555119,192.168.145.76,10.0.202.144,tcp,http,8.406,6898,1458,Normal,0,Low
CYB-0016375,2026-06-10T20:18:53.555119,192.168.121.207,10.0.245.176,icmp,http,1.498,8427,6345,Normal,0,Low
CYB-0016376,2026-06-03T22:18:53.555119,192.168.31.206,10.0.140.31,icmp,http,7.495,2767,7464,Normal,0,Low
CYB-0016377,2026-08-16T04:18:53.555119,192.168.180.161,10.0.221.47,icmp,ftp,8.614,7573,1549,DoS,1,High
CYB-0016378,2026-07-16T23:18:53.555119,192.168.184.110,10.0.86.208,udp,dns,9.834,5540,3671,Normal,0,Low
CYB-0016379,2026-07-16T14:18:53.555119,192.168.163.95,10.0.144.188,icmp,ftp,2.068,9214,5973,Normal,0,Low
CYB-0016380,2026-06-26T10:18:53.555119,192.168.202.129,10.0.226.217,icmp,ssh,5.41,3261,6576,Normal,0,Low
CYB-0016381,2026-06-06T03:18:53.555119,192.168.248.110,10.0.43.155,icmp,ftp,5.259,2457,179,Normal,0,Low
CYB-0016382,2026-07-02T13:18:53.555119,192.168.183.194,10.0.37.67,tcp,ssh,3.604,3702,6857,Normal,0,Low
CYB-0016383,2026-06-12T22:18:53.555119,192.168.164.146,10.0.203.151,tcp,http,5.78,5412,1247,Normal,0,Low
CYB-0016384,2026-07-15T21:18:53.555119,192.168.228.140,10.0.242.60,udp,http,9.593,1745,2010,Normal,0,Low
CYB-0016385,2026-05-26T18:18:53.555119,192.168.7.73,10.0.178.135,tcp,dns,7.72,9377,8272,Normal,0,Low
CYB-0016386,2026-06-29T02:18:53.555119,192.168.135.65,10.0.14.180,udp,http,3.299,1550,4607,Normal,0,Low
CYB-0016387,2026-07-23T15:18:53.555119,192.168.219.29,10.0.246.95,udp,http,4.048,4990,5196,Normal,0,Low
CYB-0016388,2026-08-02T18:18:53.555119,192.168.151.49,10.0.93.202,tcp,http,1.86,528,5235,Normal,0,Low
CYB-0016389,2026-06-26T11:18:53.555119,192.168.18.205,10.0.110.87,icmp,ssh,0.521,8381,2539,Normal,0,Low
CYB-0016390,2026-05-30T20:18:53.555119,192.168.27.146,10.0.120.228,tcp,dns,7.569,9728,2954,Normal,0,Low
CYB-0016391,2026-05-28T03:18:53.555119,192.168.15.122,10.0.146.236,udp,ssh,3.974,1331,7942,Normal,0,Low
CYB-0016392,2026-06-21T16:18:53.555119,192.168.139.62,10.0.11.27,udp,ftp,5.429,2759,6253,Normal,0,Low
CYB-0016393,2026-07-06T15:18:53.555119,192.168.48.202,10.0.19.178,tcp,http,5.774,1127,2707,Normal,0,Low
CYB-0016394,2026-07-03T00:18:53.555119,192.168.71.17,10.0.150.55,udp,dns,1.178,9948,2881,Exploits,1,High
CYB-0016395,2026-07-20T02:18:53.555119,192.168.103.216,10.0.11.175,icmp,ftp,7.38,7120,7093,Normal,0,Low
CYB-0016396,2026-06-22T06:18:53.555119,192.168.61.64,10.0.144.152,udp,dns,4.331,3529,8146,Normal,0,Low
CYB-0016397,2026-07-20T19:18:53.555119,192.168.205.162,10.0.68.60,udp,dns,5.828,786,4898,Normal,0,Low
CYB-0016398,2026-06-16T18:18:53.555119,192.168.218.247,10.0.89.242,tcp,http,9.977,4638,5676,Normal,0,Low
CYB-0016399,2026-06-14T00:18:53.555119,192.168.183.217,10.0.176.249,icmp,ssh,5.904,1392,1654,Exploits,1,High
CYB-0016400,2026-07-26T20:18:53.555119,192.168.1.187,10.0.171.79,udp,ftp,3.241,4216,4363,Normal,0,Low
CYB-0016401,2026-05-25T13:18:53.555119,192.168.248.234,10.0.18.174,icmp,dns,2.254,8377,4982,Normal,0,Low
CYB-0016402,2026-07-24T08:18:53.555119,192.168.246.179,10.0.143.131,icmp,ftp,6.412,1349,7182,Normal,0,Low
CYB-0016403,2026-07-15T04:18:53.555119,192.168.169.113,10.0.246.171,tcp,http,7.597,2019,8272,Normal,0,Low
CYB-0016404,2026-07-25T02:18:53.555119,192.168.175.41,10.0.61.38,tcp,ftp,0.444,1683,9943,Normal,0,Low
CYB-0016405,2026-06-27T14:18:53.555119,192.168.198.133,10.0.118.150,tcp,ssh,2.469,1735,540,Normal,0,Low
CYB-0016406,2026-05-26T21:18:53.555119,192.168.133.178,10.0.244.104,icmp,ssh,0.091,3581,4166,Generic,1,High
CYB-0016407,2026-06-03T02:18:53.555119,192.168.97.166,10.0.171.111,udp,ftp,8.275,9824,2230,Normal,0,Low
CYB-0016408,2026-06-23T15:18:53.555119,192.168.150.72,10.0.157.159,udp,ftp,2.111,8430,3577,Normal,0,Low
CYB-0016409,2026-06-24T23:18:53.555119,192.168.244.44,10.0.196.206,udp,ssh,5.631,4771,474,Normal,0,Low
CYB-0016410,2026-07-22T05:18:53.555119,192.168.38.105,10.0.81.42,tcp,http,2.538,233,1743,Normal,0,Low
CYB-0016411,2026-08-05T12:18:53.555119,192.168.165.222,10.0.154.138,icmp,http,2.669,6751,9578,Fuzzers,1,High
CYB-0016412,2026-05-19T03:18:53.555119,192.168.240.162,10.0.122.130,tcp,http,4.615,2792,6652,Normal,0,Low
CYB-0016413,2026-08-20T12:18:53.555119,192.168.185.198,10.0.240.19,udp,ftp,7.373,2820,7033,Normal,0,Low
CYB-0016414,2026-06-21T20:18:53.555119,192.168.157.35,10.0.54.182,icmp,ssh,6.949,2425,5031,Normal,0,Low
CYB-0016415,2026-07-19T04:18:53.555119,192.168.132.27,10.0.249.153,udp,http,8.714,641,6782,Normal,0,Low
CYB-0016416,2026-08-19T04:18:53.555119,192.168.206.142,10.0.73.186,udp,dns,3.63,5406,3536,Normal,0,Low
CYB-0016417,2026-08-11T05:18:53.555119,192.168.154.154,10.0.179.23,udp,http,9.448,3705,5958,Normal,0,Low
CYB-0016418,2026-07-20T01:18:53.555119,192.168.8.245,10.0.162.189,tcp,ftp,1.915,1475,6230,Normal,0,Low
CYB-0016419,2026-06-05T06:18:53.555119,192.168.188.84,10.0.141.121,udp,ssh,1.683,6336,8790,Normal,0,Low
CYB-0016420,2026-08-14T04:18:53.555119,192.168.194.202,10.0.25.94,tcp,ssh,4.795,5882,7065,Normal,0,Low
CYB-0016421,2026-08-10T04:18:53.555119,192.168.95.119,10.0.3.102,icmp,ftp,5.968,7416,9510,Exploits,1,High
CYB-0016422,2026-07-31T02:18:53.555119,192.168.139.201,10.0.215.247,icmp,ssh,7.892,5362,7528,Normal,0,Low
CYB-0016423,2026-06-16T18:18:53.555119,192.168.199.103,10.0.73.76,tcp,ssh,1.782,9881,5862,Normal,0,Low
CYB-0016424,2026-07-25T17:18:53.555119,192.168.52.226,10.0.252.82,tcp,ftp,5.542,7024,7486,Normal,0,Low
CYB-0016425,2026-06-18T21:18:53.555119,192.168.19.40,10.0.60.228,udp,ftp,2.266,7722,3771,Normal,0,Low
CYB-0016426,2026-06-21T04:18:53.555119,192.168.119.196,10.0.210.43,tcp,http,6.917,1819,1722,Normal,0,Low
CYB-0016427,2026-06-30T17:18:53.555119,192.168.170.119,10.0.47.140,udp,http,3.578,8819,8572,Normal,0,Low
CYB-0016428,2026-06-12T16:18:53.555119,192.168.196.74,10.0.146.84,tcp,http,9.902,7460,9348,Normal,0,Low
CYB-0016429,2026-05-20T22:18:53.555119,192.168.232.253,10.0.72.187,udp,dns,4.056,851,5283,Normal,0,Low
CYB-0016430,2026-06-28T02:18:53.555119,192.168.155.143,10.0.100.18,tcp,http,7.777,6968,1082,Normal,0,Low
CYB-0016431,2026-06-02T01:18:53.555119,192.168.14.30,10.0.74.24,icmp,http,8.003,9976,5649,Normal,0,Low
CYB-0016432,2026-07-10T06:18:53.555119,192.168.240.165,10.0.158.85,tcp,ftp,3.957,9270,1064,Normal,0,Low
CYB-0016433,2026-05-18T13:18:53.555119,192.168.249.230,10.0.92.38,tcp,ssh,1.218,498,6767,Normal,0,Low
CYB-0016434,2026-07-04T17:18:53.555119,192.168.84.26,10.0.240.8,tcp,ssh,6.605,377,6699,Normal,0,Low
CYB-0016435,2026-07-17T23:18:53.555119,192.168.107.222,10.0.117.240,udp,dns,3.545,4564,9235,Normal,0,Low
CYB-0016436,2026-08-09T14:18:53.555119,192.168.182.45,10.0.70.100,icmp,dns,6.034,9309,3449,Normal,0,Low
CYB-0016437,2026-07-11T20:18:53.555119,192.168.194.163,10.0.33.77,tcp,ssh,1.635,3537,4798,Normal,0,Low
CYB-0016438,2026-06-19T10:18:53.555119,192.168.161.170,10.0.102.110,icmp,dns,0.641,9930,103,Normal,0,Low
CYB-0016439,2026-08-14T13:18:53.555119,192.168.133.243,10.0.75.56,udp,http,5.955,1405,9760,Normal,0,Low
CYB-0016440,2026-08-02T05:18:53.555119,192.168.234.213,10.0.72.17,icmp,ssh,3.443,6305,6685,Normal,0,Low
CYB-0016441,2026-08-03T20:18:53.555119,192.168.223.70,10.0.234.122,udp,http,6.503,5901,1386,Normal,0,Low
CYB-0016442,2026-08-07T03:18:53.555119,192.168.50.16,10.0.13.10,tcp,ssh,3.932,8267,5398,Normal,0,Low
CYB-0016443,2026-06-30T21:18:53.555119,192.168.230.119,10.0.134.20,icmp,ssh,6.195,2794,2045,Normal,0,Low
CYB-0016444,2026-08-10T21:18:53.555119,192.168.39.113,10.0.88.49,tcp,http,3.25,514,4668,Generic,1,High
CYB-0016445,2026-06-23T07:18:53.555119,192.168.204.170,10.0.165.208,tcp,http,3.948,6335,8125,Normal,0,Low
CYB-0016446,2026-08-07T22:18:53.555119,192.168.22.3,10.0.41.200,icmp,http,7.078,1995,9965,Normal,0,Low
CYB-0016447,2026-07-24T02:18:53.555119,192.168.188.156,10.0.36.12,icmp,http,6.499,9063,8153,Normal,0,Low
CYB-0016448,2026-08-08T08:18:53.555119,192.168.135.252,10.0.117.242,icmp,dns,4.609,4031,8644,Normal,0,Low
CYB-0016449,2026-06-03T14:18:53.555119,192.168.82.131,10.0.86.48,tcp,dns,0.703,7148,3193,Exploits,1,High
CYB-0016450,2026-06-22T17:18:53.555119,192.168.40.54,10.0.14.121,icmp,dns,3.79,703,2751,Normal,0,Low
CYB-0016451,2026-07-28T18:18:53.555119,192.168.133.23,10.0.39.47,udp,ftp,5.68,2320,7378,Normal,0,Low
CYB-0016452,2026-06-30T13:18:53.555119,192.168.246.242,10.0.75.132,tcp,dns,3.361,7549,3811,Normal,0,Low
CYB-0016453,2026-07-23T21:18:53.555119,192.168.175.167,10.0.212.210,icmp,ftp,8.678,8324,1334,Normal,0,Low
CYB-0016454,2026-06-01T11:18:53.555119,192.168.105.148,10.0.179.163,tcp,http,5.446,8388,1448,Normal,0,Low
CYB-0016455,2026-07-06T09:18:53.555119,192.168.93.16,10.0.10.233,udp,ftp,2.533,3596,4858,Normal,0,Low
CYB-0016456,2026-08-07T07:18:53.555119,192.168.116.11,10.0.86.179,icmp,ssh,3.621,5182,7730,Normal,0,Low
CYB-0016457,2026-07-02T14:18:53.555119,192.168.16.146,10.0.152.88,udp,http,2.99,1146,4043,Normal,0,Low
CYB-0016458,2026-07-29T01:18:53.555119,192.168.248.82,10.0.179.132,udp,http,3.947,7146,573,Normal,0,Low
CYB-0016459,2026-05-25T21:18:53.555119,192.168.15.110,10.0.215.149,tcp,ssh,3.513,1344,4655,Normal,0,Low
CYB-0016460,2026-08-14T22:18:53.555119,192.168.29.175,10.0.253.47,icmp,ssh,6.559,820,237,Normal,0,Low
CYB-0016461,2026-07-06T04:18:53.555119,192.168.155.254,10.0.150.61,tcp,dns,4.986,7359,9554,Normal,0,Low
CYB-0016462,2026-07-14T00:18:53.555119,192.168.222.84,10.0.254.133,udp,ftp,9.842,8210,609,Generic,1,High
CYB-0016463,2026-08-17T17:18:53.555119,192.168.87.220,10.0.148.1,icmp,ftp,2.145,315,5304,Normal,0,Low
CYB-0016464,2026-08-21T16:18:53.555119,192.168.21.144,10.0.27.89,udp,ftp,6.711,3884,6329,Normal,0,Low
CYB-0016465,2026-06-17T02:18:53.555119,192.168.75.222,10.0.183.36,icmp,ftp,8.386,1152,1713,Normal,0,Low
CYB-0016466,2026-06-28T11:18:53.555119,192.168.194.157,10.0.49.145,udp,ssh,8.575,6073,9306,Normal,0,Low
CYB-0016467,2026-07-12T13:18:53.555119,192.168.134.12,10.0.165.125,icmp,ssh,4.599,9932,4147,Normal,0,Low
CYB-0016468,2026-06-10T21:18:53.555119,192.168.58.132,10.0.247.77,icmp,ssh,3.952,4328,2419,Normal,0,Low
CYB-0016469,2026-08-10T10:18:53.555119,192.168.65.155,10.0.90.156,icmp,dns,7.348,3723,8865,Normal,0,Low
CYB-0016470,2026-08-06T19:18:53.555119,192.168.61.21,10.0.229.129,icmp,ftp,6.864,9677,7522,Normal,0,Low
CYB-0016471,2026-07-05T21:18:53.555119,192.168.192.18,10.0.166.170,icmp,ssh,1.95,7552,7395,Exploits,1,High
CYB-0016472,2026-06-04T21:18:53.555119,192.168.52.163,10.0.13.38,icmp,http,2.003,9059,9681,Normal,0,Low
CYB-0016473,2026-06-13T09:18:53.555119,192.168.37.47,10.0.110.176,tcp,ftp,3.712,2145,2612,Normal,0,Low
CYB-0016474,2026-08-15T17:18:53.555119,192.168.20.239,10.0.144.23,icmp,ssh,3.704,8953,9155,Normal,0,Low
CYB-0016475,2026-07-25T00:18:53.555119,192.168.154.130,10.0.119.206,tcp,http,5.253,9460,1454,Normal,0,Low
CYB-0016476,2026-07-28T16:18:53.555119,192.168.174.98,10.0.218.169,udp,dns,3.653,1329,9376,Normal,0,Low
CYB-0016477,2026-06-16T15:18:53.555119,192.168.58.10,10.0.134.191,tcp,dns,6.453,6074,8062,Normal,0,Low
CYB-0016478,2026-06-23T15:18:53.555119,192.168.182.80,10.0.250.56,tcp,http,5.484,2542,1299,Normal,0,Low
CYB-0016479,2026-06-27T19:18:53.555119,192.168.100.210,10.0.209.214,icmp,ssh,9.2,1711,6965,Normal,0,Low
CYB-0016480,2026-08-14T03:18:53.555119,192.168.161.47,10.0.29.199,icmp,dns,3.304,8647,553,Normal,0,Low
CYB-0016481,2026-05-14T22:18:53.555119,192.168.131.36,10.0.139.31,icmp,dns,0.585,1709,3545,Normal,0,Low
CYB-0016482,2026-07-13T22:18:53.555119,192.168.18.172,10.0.92.90,tcp,http,9.099,145,2890,Normal,0,Low
CYB-0016483,2026-07-13T16:18:53.555119,192.168.147.60,10.0.157.128,tcp,http,8.01,8711,2644,Normal,0,Low
CYB-0016484,2026-08-22T02:18:53.555119,192.168.113.137,10.0.162.189,tcp,http,4.261,1004,9429,Normal,0,Low
CYB-0016485,2026-08-02T10:18:53.555119,192.168.28.218,10.0.247.197,tcp,http,4.089,6861,1017,Normal,0,Low
CYB-0016486,2026-07-31T05:18:53.555119,192.168.187.168,10.0.241.243,icmp,ftp,2.444,3385,6754,Normal,0,Low
CYB-0016487,2026-07-10T05:18:53.555119,192.168.3.196,10.0.187.10,udp,ssh,4.342,2890,5938,Normal,0,Low
CYB-0016488,2026-05-23T06:18:53.555119,192.168.180.166,10.0.138.28,icmp,dns,8.579,8897,4331,Normal,0,Low
CYB-0016489,2026-06-20T15:18:53.555119,192.168.213.18,10.0.34.25,tcp,ftp,2.025,6247,816,Normal,0,Low
CYB-0016490,2026-08-17T22:18:53.555119,192.168.11.203,10.0.102.163,icmp,http,4.855,4600,5628,Normal,0,Low
CYB-0016491,2026-06-16T00:18:53.555119,192.168.223.23,10.0.109.167,udp,ssh,4.749,7393,4419,Normal,0,Low
CYB-0016492,2026-07-06T19:18:53.555119,192.168.35.162,10.0.6.52,icmp,http,1.497,2987,125,Normal,0,Low
CYB-0016493,2026-08-02T14:18:53.555119,192.168.247.17,10.0.140.57,icmp,ssh,4.388,6186,958,DoS,1,High
CYB-0016494,2026-06-17T10:18:53.555119,192.168.189.27,10.0.84.15,tcp,ssh,2.574,7988,5964,Normal,0,Low
CYB-0016495,2026-06-20T19:18:53.555119,192.168.233.216,10.0.170.38,tcp,ssh,6.34,2426,2557,Normal,0,Low
CYB-0016496,2026-08-01T11:18:53.555119,192.168.15.67,10.0.201.176,udp,http,4.245,2952,1686,Normal,0,Low
CYB-0016497,2026-07-23T02:18:53.555119,192.168.122.247,10.0.246.123,udp,dns,7.429,7858,9129,DoS,1,High
CYB-0016498,2026-08-17T11:18:53.555119,192.168.213.143,10.0.247.173,icmp,http,2.446,6674,9251,Normal,0,Low
CYB-0016499,2026-08-18T12:18:53.555119,192.168.9.7,10.0.24.45,icmp,http,0.984,8966,6459,Normal,0,Low
CYB-0016500,2026-07-29T23:18:53.555119,192.168.44.123,10.0.70.247,icmp,ssh,3.957,3745,6182,Exploits,1,High
CYB-0016501,2026-05-27T11:18:53.555119,192.168.125.130,10.0.128.246,icmp,ssh,6.022,8564,9418,Normal,0,Low
CYB-0016502,2026-06-24T23:18:53.555119,192.168.200.12,10.0.210.10,icmp,ssh,4.58,7943,1611,Normal,0,Low
CYB-0016503,2026-08-20T00:18:53.555119,192.168.130.127,10.0.57.112,tcp,dns,6.944,5025,4108,Normal,0,Low
CYB-0016504,2026-05-27T12:18:53.555119,192.168.86.100,10.0.253.133,icmp,ftp,7.363,7652,5783,Fuzzers,1,High
CYB-0016505,2026-07-08T10:18:53.555119,192.168.159.69,10.0.64.121,tcp,http,4.653,4912,4103,Normal,0,Low
CYB-0016506,2026-06-08T19:18:53.555119,192.168.3.76,10.0.241.133,udp,ssh,7.373,2901,2535,Normal,0,Low
CYB-0016507,2026-07-15T21:18:53.555119,192.168.108.108,10.0.170.171,icmp,http,6.108,4187,3731,Normal,0,Low
CYB-0016508,2026-08-06T09:18:53.555119,192.168.176.8,10.0.15.253,icmp,dns,0.39,8674,5873,Normal,0,Low
CYB-0016509,2026-07-14T19:18:53.555119,192.168.72.199,10.0.30.186,tcp,dns,5.997,895,661,Normal,0,Low
CYB-0016510,2026-06-06T19:18:53.555119,192.168.131.164,10.0.102.213,icmp,http,8.345,1100,6544,Normal,0,Low
CYB-0016511,2026-08-07T16:18:53.555119,192.168.235.59,10.0.105.12,icmp,dns,5.764,1120,2405,Normal,0,Low
CYB-0016512,2026-06-24T17:18:53.555119,192.168.126.204,10.0.129.53,tcp,ssh,8.671,7573,6632,Normal,0,Low
CYB-0016513,2026-05-19T03:18:53.555119,192.168.238.233,10.0.16.254,icmp,http,5.454,8476,2397,Generic,1,High
CYB-0016514,2026-06-28T20:18:53.555119,192.168.41.4,10.0.58.74,udp,ftp,2.064,4838,3640,Normal,0,Low
CYB-0016515,2026-07-23T19:18:53.555119,192.168.192.16,10.0.242.110,tcp,ftp,4.371,1000,3560,Normal,0,Low
CYB-0016516,2026-07-08T17:18:53.555119,192.168.184.210,10.0.18.76,udp,ssh,7.261,5011,3994,Normal,0,Low
CYB-0016517,2026-07-21T17:18:53.555119,192.168.175.230,10.0.208.174,tcp,http,4.302,6720,6100,Normal,0,Low
CYB-0016518,2026-07-20T11:18:53.555119,192.168.3.218,10.0.15.112,udp,dns,2.59,8765,8559,Normal,0,Low
CYB-0016519,2026-06-08T17:18:53.555119,192.168.51.244,10.0.153.118,udp,ftp,4.589,4448,4263,Normal,0,Low
CYB-0016520,2026-05-19T20:18:53.555119,192.168.176.197,10.0.135.52,udp,http,5.571,7257,9403,Normal,0,Low
CYB-0016521,2026-06-07T09:18:53.555119,192.168.20.147,10.0.250.170,udp,ftp,4.541,5810,3894,Normal,0,Low
CYB-0016522,2026-07-31T23:18:53.555119,192.168.41.174,10.0.156.50,udp,dns,7.201,965,7940,Normal,0,Low
CYB-0016523,2026-08-03T19:18:53.555119,192.168.241.244,10.0.85.211,icmp,ftp,8.391,1378,9345,Exploits,1,High
CYB-0016524,2026-06-19T22:18:53.555119,192.168.105.243,10.0.38.149,tcp,ftp,6.791,1774,3098,Normal,0,Low
CYB-0016525,2026-08-08T06:18:53.555119,192.168.56.35,10.0.23.141,tcp,dns,6.787,9229,9400,Normal,0,Low
CYB-0016526,2026-07-08T11:18:53.555119,192.168.19.250,10.0.18.217,udp,ssh,0.042,4743,4903,Exploits,1,High
CYB-0016527,2026-07-27T10:18:53.555119,192.168.121.215,10.0.79.171,tcp,dns,1.763,7076,4666,Normal,0,Low
CYB-0016528,2026-07-09T03:18:53.555119,192.168.83.223,10.0.141.117,tcp,ssh,5.217,5145,2958,Normal,0,Low
CYB-0016529,2026-05-20T19:18:53.555119,192.168.51.131,10.0.179.177,tcp,http,2.116,3568,5067,Normal,0,Low
CYB-0016530,2026-07-14T20:18:53.555119,192.168.112.73,10.0.221.42,tcp,ftp,6.136,8330,984,Normal,0,Low
CYB-0016531,2026-05-22T20:18:53.555119,192.168.95.142,10.0.14.228,icmp,ftp,2.822,5376,3334,Normal,0,Low
CYB-0016532,2026-07-20T11:18:53.555119,192.168.83.97,10.0.75.82,icmp,ftp,1.938,1282,9083,Normal,0,Low
CYB-0016533,2026-05-24T23:18:53.555119,192.168.19.8,10.0.111.205,icmp,dns,8.906,5838,9567,Normal,0,Low
CYB-0016534,2026-06-02T16:18:53.555119,192.168.9.28,10.0.244.101,tcp,ftp,1.314,7307,8534,Normal,0,Low
CYB-0016535,2026-06-30T11:18:53.555119,192.168.154.136,10.0.157.27,icmp,ssh,8.596,1137,7285,Normal,0,Low
CYB-0016536,2026-07-09T02:18:53.555119,192.168.56.254,10.0.252.67,udp,http,2.367,5903,8286,Normal,0,Low
CYB-0016537,2026-06-06T02:18:53.555119,192.168.10.121,10.0.42.229,tcp,ssh,3.4,9119,8505,Normal,0,Low
CYB-0016538,2026-07-03T22:18:53.555119,192.168.17.98,10.0.219.61,icmp,ssh,5.955,1824,7410,Fuzzers,1,High
CYB-0016539,2026-07-31T11:18:53.555119,192.168.108.104,10.0.45.67,tcp,dns,1.195,2180,5715,Normal,0,Low
CYB-0016540,2026-07-29T01:18:53.555119,192.168.76.226,10.0.124.121,udp,ftp,1.38,5085,6164,Normal,0,Low
CYB-0016541,2026-07-24T01:18:53.555119,192.168.156.135,10.0.186.62,udp,ftp,6.146,3217,7951,Normal,0,Low
CYB-0016542,2026-08-09T23:18:53.555119,192.168.71.14,10.0.194.159,tcp,ssh,9.302,6275,9639,Normal,0,Low
CYB-0016543,2026-07-23T04:18:53.555119,192.168.195.227,10.0.187.119,tcp,dns,3.423,8990,7087,Normal,0,Low
CYB-0016544,2026-07-31T13:18:53.555119,192.168.25.231,10.0.222.131,udp,http,8.55,9959,9913,Normal,0,Low
CYB-0016545,2026-07-12T15:18:53.555119,192.168.101.23,10.0.49.56,udp,ssh,5.71,2178,326,Normal,0,Low
CYB-0016546,2026-05-15T14:18:53.555119,192.168.200.118,10.0.10.212,tcp,ssh,5.309,2339,9797,Normal,0,Low
CYB-0016547,2026-06-24T04:18:53.555119,192.168.27.80,10.0.173.153,udp,ftp,0.743,7548,3314,Normal,0,Low
CYB-0016548,2026-07-24T16:18:53.555119,192.168.161.53,10.0.46.116,icmp,dns,4.945,8436,2040,Normal,0,Low
CYB-0016549,2026-06-06T11:18:53.555119,192.168.167.134,10.0.93.107,tcp,ssh,6.232,7846,8203,Normal,0,Low
CYB-0016550,2026-05-15T17:18:53.555119,192.168.145.54,10.0.154.60,tcp,http,9.684,3807,7914,Normal,0,Low
CYB-0016551,2026-06-17T00:18:53.555119,192.168.76.168,10.0.153.254,tcp,http,3.348,6616,2437,Normal,0,Low
CYB-0016552,2026-08-18T20:18:53.555119,192.168.59.225,10.0.158.32,udp,ssh,1.112,8646,9887,Normal,0,Low
CYB-0016553,2026-08-18T05:18:53.555119,192.168.40.235,10.0.97.117,tcp,http,3.897,591,8064,Normal,0,Low
CYB-0016554,2026-07-03T01:18:53.555119,192.168.213.250,10.0.249.27,udp,http,1.523,843,441,Normal,0,Low
CYB-0016555,2026-06-10T07:18:53.555119,192.168.25.230,10.0.58.248,icmp,dns,5.891,7241,3635,Normal,0,Low
CYB-0016556,2026-06-12T20:18:53.555119,192.168.236.47,10.0.230.159,udp,ssh,0.545,3360,6000,Normal,0,Low
CYB-0016557,2026-07-31T00:18:53.555119,192.168.119.67,10.0.240.79,udp,ssh,8.474,2255,5516,Normal,0,Low
CYB-0016558,2026-08-16T15:18:53.555119,192.168.117.94,10.0.223.254,tcp,ftp,9.427,9498,3014,Normal,0,Low
CYB-0016559,2026-07-21T21:18:53.555119,192.168.67.235,10.0.193.1,icmp,ssh,4.285,6080,8565,Normal,0,Low
CYB-0016560,2026-07-30T08:18:53.555119,192.168.104.48,10.0.63.199,tcp,ftp,5.753,4192,5025,Normal,0,Low
CYB-0016561,2026-07-20T18:18:53.555119,192.168.99.251,10.0.144.85,udp,http,3.105,6930,1664,Normal,0,Low
CYB-0016562,2026-08-06T01:18:53.555119,192.168.153.67,10.0.52.128,udp,ftp,0.52,2112,9317,Normal,0,Low
CYB-0016563,2026-06-27T05:18:53.555119,192.168.136.63,10.0.229.115,tcp,dns,0.367,4996,4369,Normal,0,Low
CYB-0016564,2026-06-14T23:18:53.555119,192.168.177.242,10.0.98.207,icmp,dns,7.772,2036,9573,Normal,0,Low
CYB-0016565,2026-06-04T05:18:53.555119,192.168.222.26,10.0.174.247,icmp,ftp,5.947,3255,8111,Normal,0,Low
CYB-0016566,2026-07-20T20:18:53.555119,192.168.50.239,10.0.173.244,icmp,dns,0.227,1717,7948,Normal,0,Low
CYB-0016567,2026-07-22T08:18:53.555119,192.168.110.218,10.0.2.239,tcp,ftp,0.457,3618,6100,Normal,0,Low
CYB-0016568,2026-08-09T06:18:53.555119,192.168.191.9,10.0.188.251,tcp,dns,5.547,6145,8977,Normal,0,Low
CYB-0016569,2026-07-14T14:18:53.555119,192.168.1.71,10.0.50.150,udp,http,0.29,2214,6890,Normal,0,Low
CYB-0016570,2026-05-20T03:18:53.555119,192.168.191.15,10.0.41.41,icmp,http,3.587,8746,5562,Normal,0,Low
CYB-0016571,2026-07-22T09:18:53.555119,192.168.7.250,10.0.34.73,tcp,ssh,9.351,8781,5842,Exploits,1,High
CYB-0016572,2026-07-11T21:18:53.555119,192.168.5.223,10.0.81.155,tcp,http,8.683,5202,9515,Normal,0,Low
CYB-0016573,2026-05-26T20:18:53.555119,192.168.8.32,10.0.49.160,udp,http,1.77,2269,6025,Normal,0,Low
CYB-0016574,2026-06-06T23:18:53.555119,192.168.59.135,10.0.216.46,tcp,dns,3.626,4571,3044,Normal,0,Low
CYB-0016575,2026-06-26T15:18:53.555119,192.168.2.24,10.0.161.95,icmp,http,9.198,1253,9690,Normal,0,Low
CYB-0016576,2026-07-26T00:18:53.555119,192.168.22.81,10.0.227.240,icmp,dns,3.51,4236,907,Normal,0,Low
CYB-0016577,2026-07-05T06:18:53.555119,192.168.222.157,10.0.212.76,tcp,ftp,3.227,9631,8244,Exploits,1,High
CYB-0016578,2026-07-01T16:18:53.555119,192.168.83.244,10.0.164.77,icmp,dns,0.741,5292,7070,Normal,0,Low
CYB-0016579,2026-07-01T19:18:53.555119,192.168.46.80,10.0.125.191,udp,dns,6.12,3780,4367,Normal,0,Low
